SN,Filename,Title of Song,URL,Type,Language,Sentiment,Lyrics,Genre,Meaning of Song
290,Segment_16_Kuami Eugene - Boom Bang Bang.mp4,Kuami Eugene - Boom Bang Bang,https://www.youtube.com/watch?v=aFdphzH66JQ,MP4,Twi,Positive,"How can you leave life without me leave without me
Sexy girl you got my attention
Call me Eugene yhh
How can you leave life without me leave without me
I promise you call me never ever go touch your body touch your body
Until we marry until we marry
How can you leave life without me without me
I promise you girl me never ever go touch your body go touch your body
Until we marry
I never evеr go boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
So you gimme one chance
I nеver ever go boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
So you gimme one chance
Oh girl
Make I show you some big man things
I no dey yo but l dey show somethings
Everyday I go decoravely bem you cause I'm Mr romantic
You are my good girl
But l'm tempted to touch I go cherish your body of oooh
Only you girl I dey for you and never go tempt you galy ooh
If you like we gonna do with your way
Cause you are only reason why I pray
Never to touch you long to dey day
We go marry than bakudade
I never evеr go boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
So you gimme one chance
I nеver ever go boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
So you gimme one chance
Oh girl
Be my mummy l go be your daddy daddy
No mama ni dada until we marry marry
l go be your hubby so be me wifey wifey
E Jah gi ke bo na oo ke bo na ooo
Oh na na di oh na na nana
Blow my mind you blow my mind dada
Hold my hand hold my hand and l'm never go let you like Jerry Bo Chkala
Oh na na di oh na na nana
Blow my mind you blow my mind dada
Hold my hand hold my hand and l'm never go let you like Jerry Bo Chkala
I never evеr go boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
So you gimme one chance
I nеver ever go boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
So you gimme one chance
Oh girl
How can you leave life without me leave without me
I promise you call me never ever go touch your body touch your body
Until we marry until we marry
How can you leave life without me without me
I promise you girl me never ever go touch your body go touch your body
Until we marry
I never evеr go boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
So you gimme one chance
I nеver ever go boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
So you gimme one chance
I never evеr go boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
Boom bang bang
So you gimme one chance
Oh girl
Oh na na di oh na na nana
Blow my mind you blow my mind dada oh girl
Hold my hand hold my hand and l'm never go let you like Jerry Bo Chkala
Oh girl
Call me Eugene eh yea",Love Poem,"The song is about a man promising his deep love and commitment to a woman, vowing not to touch her intimately until they are married. He emphasizes that he will remain loyal and respectful, asking for just one chance to prove himself while expressing how much she means to him. Despite his strong desires, he is willing to wait, showcasing his devotion and readiness to take things seriously until they tie the knot.





"
291,Segment_1_Kuami Eugene - Confusion.mp4,Kuami Eugene - Confusion ,https://www.youtube.com/watch?v=g2R0V-TgBY4,MP4,Twi,Neutral,"Oh yeah
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
They're trying to separate the love that I'm having for you
But they don't know I'm so into you
Though I realise ɔdɔ bi yɛ owu
Obaa ne na ahuofɛ
Obaa ne na ahuofɛ
Ohhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
When everybody underrate you
My girl I go dey appreciate you
U know I can't ever hate you
High above them all I will elevate you
verse
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
But I go follow u everyday asɛ senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
I go follow u everyday senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
verse
I go die on top of your matter cos your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
Ohhhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
I give all to Almighty
I give all I give all to Almighty
Oh yeah yeahhh
Call me Eugene",Love Poem,"The song is about a man reassuring his lover to ignore the negativity and confusion others are trying to cause in their relationship. Despite the attempts to separate them, he is fully committed, expressing his deep love and appreciation for her, promising to stand by her side and elevate her above the critics. He vows to stay loyal and dedicated, asking her to focus on their love and let go of any worries, as he entrusts everything to a higher power.





"
292,Segment_2_Kuami Eugene - Confusion.mp4,Kuami Eugene - Confusion ,https://www.youtube.com/watch?v=g2R0V-TgBY4,MP4,Twi,Neutral,"Oh yeah
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
They're trying to separate the love that I'm having for you
But they don't know I'm so into you
Though I realise ɔdɔ bi yɛ owu
Obaa ne na ahuofɛ
Obaa ne na ahuofɛ
Ohhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
When everybody underrate you
My girl I go dey appreciate you
U know I can't ever hate you
High above them all I will elevate you
verse
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
But I go follow u everyday asɛ senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
I go follow u everyday senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
verse
I go die on top of your matter cos your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
Ohhhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
I give all to Almighty
I give all I give all to Almighty
Oh yeah yeahhh
Call me Eugene",Love Poem,"The song is about a man reassuring his lover to ignore the negativity and confusion others are trying to cause in their relationship. Despite the attempts to separate them, he is fully committed, expressing his deep love and appreciation for her, promising to stand by her side and elevate her above the critics. He vows to stay loyal and dedicated, asking her to focus on their love and let go of any worries, as he entrusts everything to a higher power.





"
293,Segment_3_Kuami Eugene - Confusion.mp4,Kuami Eugene - Confusion ,https://www.youtube.com/watch?v=g2R0V-TgBY4,MP4,Twi,Neutral,"Oh yeah
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
They're trying to separate the love that I'm having for you
But they don't know I'm so into you
Though I realise ɔdɔ bi yɛ owu
Obaa ne na ahuofɛ
Obaa ne na ahuofɛ
Ohhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
When everybody underrate you
My girl I go dey appreciate you
U know I can't ever hate you
High above them all I will elevate you
verse
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
But I go follow u everyday asɛ senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
I go follow u everyday senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
verse
I go die on top of your matter cos your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
Ohhhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
I give all to Almighty
I give all I give all to Almighty
Oh yeah yeahhh
Call me Eugene",Love Poem,"The song is about a man reassuring his lover to ignore the negativity and confusion others are trying to cause in their relationship. Despite the attempts to separate them, he is fully committed, expressing his deep love and appreciation for her, promising to stand by her side and elevate her above the critics. He vows to stay loyal and dedicated, asking her to focus on their love and let go of any worries, as he entrusts everything to a higher power.





"
294,Segment_4_Kuami Eugene - Confusion.mp4,Kuami Eugene - Confusion ,https://www.youtube.com/watch?v=g2R0V-TgBY4,MP4,Twi,Neutral,"Oh yeah
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
They're trying to separate the love that I'm having for you
But they don't know I'm so into you
Though I realise ɔdɔ bi yɛ owu
Obaa ne na ahuofɛ
Obaa ne na ahuofɛ
Ohhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
When everybody underrate you
My girl I go dey appreciate you
U know I can't ever hate you
High above them all I will elevate you
verse
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
But I go follow u everyday asɛ senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
I go follow u everyday senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
verse
I go die on top of your matter cos your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
Ohhhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
I give all to Almighty
I give all I give all to Almighty
Oh yeah yeahhh
Call me Eugene",Love Poem,"The song is about a man reassuring his lover to ignore the negativity and confusion others are trying to cause in their relationship. Despite the attempts to separate them, he is fully committed, expressing his deep love and appreciation for her, promising to stand by her side and elevate her above the critics. He vows to stay loyal and dedicated, asking her to focus on their love and let go of any worries, as he entrusts everything to a higher power.





"
295,Segment_5_Kuami Eugene - Confusion.mp4,Kuami Eugene - Confusion ,https://www.youtube.com/watch?v=g2R0V-TgBY4,MP4,Twi,Neutral,"Oh yeah
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
They're trying to separate the love that I'm having for you
But they don't know I'm so into you
Though I realise ɔdɔ bi yɛ owu
Obaa ne na ahuofɛ
Obaa ne na ahuofɛ
Ohhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
When everybody underrate you
My girl I go dey appreciate you
U know I can't ever hate you
High above them all I will elevate you
verse
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
But I go follow u everyday asɛ senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
I go follow u everyday senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
verse
I go die on top of your matter cos your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
Ohhhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
I give all to Almighty
I give all I give all to Almighty
Oh yeah yeahhh
Call me Eugene",Love Poem,"The song is about a man reassuring his lover to ignore the negativity and confusion others are trying to cause in their relationship. Despite the attempts to separate them, he is fully committed, expressing his deep love and appreciation for her, promising to stand by her side and elevate her above the critics. He vows to stay loyal and dedicated, asking her to focus on their love and let go of any worries, as he entrusts everything to a higher power.





"
296,Segment_6_Kuami Eugene - Confusion.mp4,Kuami Eugene - Confusion ,https://www.youtube.com/watch?v=g2R0V-TgBY4,MP4,Twi,Neutral,"Oh yeah
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
They're trying to separate the love that I'm having for you
But they don't know I'm so into you
Though I realise ɔdɔ bi yɛ owu
Obaa ne na ahuofɛ
Obaa ne na ahuofɛ
Ohhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
When everybody underrate you
My girl I go dey appreciate you
U know I can't ever hate you
High above them all I will elevate you
verse
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
But I go follow u everyday asɛ senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
I go follow u everyday senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
verse
I go die on top of your matter cos your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
Ohhhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
I give all to Almighty
I give all I give all to Almighty
Oh yeah yeahhh
Call me Eugene",Love Poem,"The song is about a man reassuring his lover to ignore the negativity and confusion others are trying to cause in their relationship. Despite the attempts to separate them, he is fully committed, expressing his deep love and appreciation for her, promising to stand by her side and elevate her above the critics. He vows to stay loyal and dedicated, asking her to focus on their love and let go of any worries, as he entrusts everything to a higher power.





"
297,Segment_7_Kuami Eugene - Confusion.mp4,Kuami Eugene - Confusion ,https://www.youtube.com/watch?v=g2R0V-TgBY4,MP4,Twi,Neutral,"Oh yeah
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
They're trying to separate the love that I'm having for you
But they don't know I'm so into you
Though I realise ɔdɔ bi yɛ owu
Obaa ne na ahuofɛ
Obaa ne na ahuofɛ
Ohhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
When everybody underrate you
My girl I go dey appreciate you
U know I can't ever hate you
High above them all I will elevate you
verse
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
But I go follow u everyday asɛ senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
I go follow u everyday senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
verse
I go die on top of your matter cos your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
Ohhhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
I give all to Almighty
I give all I give all to Almighty
Oh yeah yeahhh
Call me Eugene",Love Poem,"The song is about a man reassuring his lover to ignore the negativity and confusion others are trying to cause in their relationship. Despite the attempts to separate them, he is fully committed, expressing his deep love and appreciation for her, promising to stand by her side and elevate her above the critics. He vows to stay loyal and dedicated, asking her to focus on their love and let go of any worries, as he entrusts everything to a higher power.





"
298,Segment_8_Kuami Eugene - Confusion.mp4,Kuami Eugene - Confusion ,https://www.youtube.com/watch?v=g2R0V-TgBY4,MP4,Twi,Neutral,"Oh yeah
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
They're trying to separate the love that I'm having for you
But they don't know I'm so into you
Though I realise ɔdɔ bi yɛ owu
Obaa ne na ahuofɛ
Obaa ne na ahuofɛ
Ohhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
When everybody underrate you
My girl I go dey appreciate you
U know I can't ever hate you
High above them all I will elevate you
verse
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
But I go follow u everyday asɛ senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
I go follow u everyday senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
verse
I go die on top of your matter cos your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
Ohhhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
I give all to Almighty
I give all I give all to Almighty
Oh yeah yeahhh
Call me Eugene",Love Poem,"The song is about a man reassuring his lover to ignore the negativity and confusion others are trying to cause in their relationship. Despite the attempts to separate them, he is fully committed, expressing his deep love and appreciation for her, promising to stand by her side and elevate her above the critics. He vows to stay loyal and dedicated, asking her to focus on their love and let go of any worries, as he entrusts everything to a higher power.





"
299,Segment_9_Kuami Eugene - Confusion.mp4,Kuami Eugene - Confusion ,https://www.youtube.com/watch?v=g2R0V-TgBY4,MP4,Twi,Neutral,"Oh yeah
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
They're trying to separate the love that I'm having for you
But they don't know I'm so into you
Though I realise ɔdɔ bi yɛ owu
Obaa ne na ahuofɛ
Obaa ne na ahuofɛ
Ohhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
When everybody underrate you
My girl I go dey appreciate you
U know I can't ever hate you
High above them all I will elevate you
verse
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
But I go follow u everyday asɛ senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
I go follow u everyday senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
verse
I go die on top of your matter cos your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
Ohhhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
I give all to Almighty
I give all I give all to Almighty
Oh yeah yeahhh
Call me Eugene",Love Poem,"The song is about a man reassuring his lover to ignore the negativity and confusion others are trying to cause in their relationship. Despite the attempts to separate them, he is fully committed, expressing his deep love and appreciation for her, promising to stand by her side and elevate her above the critics. He vows to stay loyal and dedicated, asking her to focus on their love and let go of any worries, as he entrusts everything to a higher power.





"
300,Segment_10_Kuami Eugene - Confusion.mp4,Kuami Eugene - Confusion ,https://www.youtube.com/watch?v=g2R0V-TgBY4,MP4,Twi,Neutral,"Oh yeah
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
They're trying to separate the love that I'm having for you
But they don't know I'm so into you
Though I realise ɔdɔ bi yɛ owu
Obaa ne na ahuofɛ
Obaa ne na ahuofɛ
Ohhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
When everybody underrate you
My girl I go dey appreciate you
U know I can't ever hate you
High above them all I will elevate you
verse
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
But I go follow u everyday asɛ senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
I go follow u everyday senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
verse
I go die on top of your matter cos your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
Ohhhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
I give all to Almighty
I give all I give all to Almighty
Oh yeah yeahhh
Call me Eugene",Love Poem,"The song is about a man reassuring his lover to ignore the negativity and confusion others are trying to cause in their relationship. Despite the attempts to separate them, he is fully committed, expressing his deep love and appreciation for her, promising to stand by her side and elevate her above the critics. He vows to stay loyal and dedicated, asking her to focus on their love and let go of any worries, as he entrusts everything to a higher power.





"
301,Segment_11_Kuami Eugene - Confusion.mp4,Kuami Eugene - Confusion ,https://www.youtube.com/watch?v=g2R0V-TgBY4,MP4,Twi,Neutral,"Oh yeah
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
They're trying to separate the love that I'm having for you
But they don't know I'm so into you
Though I realise ɔdɔ bi yɛ owu
Obaa ne na ahuofɛ
Obaa ne na ahuofɛ
Ohhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
When everybody underrate you
My girl I go dey appreciate you
U know I can't ever hate you
High above them all I will elevate you
verse
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
But I go follow u everyday asɛ senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
I go follow u everyday senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
verse
I go die on top of your matter cos your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
Ohhhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
I give all to Almighty
I give all I give all to Almighty
Oh yeah yeahhh
Call me Eugene",Love Poem,"The song is about a man reassuring his lover to ignore the negativity and confusion others are trying to cause in their relationship. Despite the attempts to separate them, he is fully committed, expressing his deep love and appreciation for her, promising to stand by her side and elevate her above the critics. He vows to stay loyal and dedicated, asking her to focus on their love and let go of any worries, as he entrusts everything to a higher power.





"
302,Segment_12_Kuami Eugene - Confusion.mp4,Kuami Eugene - Confusion ,https://www.youtube.com/watch?v=g2R0V-TgBY4,MP4,Twi,Neutral,"Oh yeah
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
They're trying to separate the love that I'm having for you
But they don't know I'm so into you
Though I realise ɔdɔ bi yɛ owu
Obaa ne na ahuofɛ
Obaa ne na ahuofɛ
Ohhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
When everybody underrate you
My girl I go dey appreciate you
U know I can't ever hate you
High above them all I will elevate you
verse
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
But I go follow u everyday asɛ senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
I go follow u everyday senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
verse
I go die on top of your matter cos your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
Ohhhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
I give all to Almighty
I give all I give all to Almighty
Oh yeah yeahhh
Call me Eugene",Love Poem,"The song is about a man reassuring his lover to ignore the negativity and confusion others are trying to cause in their relationship. Despite the attempts to separate them, he is fully committed, expressing his deep love and appreciation for her, promising to stand by her side and elevate her above the critics. He vows to stay loyal and dedicated, asking her to focus on their love and let go of any worries, as he entrusts everything to a higher power.





"
303,Segment_13_Kuami Eugene - Confusion.mp4,Kuami Eugene - Confusion ,https://www.youtube.com/watch?v=g2R0V-TgBY4,MP4,Twi,Neutral,"Oh yeah
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
They're trying to separate the love that I'm having for you
But they don't know I'm so into you
Though I realise ɔdɔ bi yɛ owu
Obaa ne na ahuofɛ
Obaa ne na ahuofɛ
Ohhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
When everybody underrate you
My girl I go dey appreciate you
U know I can't ever hate you
High above them all I will elevate you
verse
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
verse
But I go follow u everyday asɛ senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
I go follow u everyday senyiwa
Denden de sɛ me nya wo dɔ die aa mawie aaii
verse
I go die on top of your matter cos your
Libi laba laba dey make me dey tire tire babe
I go die on top of your matter 'cuz your
Libi laba laba dey make me dey tire tire babe
Ohhhh oh
chorus
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
They causing confusion
They're causing confusion
So my baby forgetti ma yɛndi asa
I give all to Almighty
I give all I give all to Almighty
Oh yeah yeahhh
Call me Eugene",Love Poem,"The song is about a man reassuring his lover to ignore the negativity and confusion others are trying to cause in their relationship. Despite the attempts to separate them, he is fully committed, expressing his deep love and appreciation for her, promising to stand by her side and elevate her above the critics. He vows to stay loyal and dedicated, asking her to focus on their love and let go of any worries, as he entrusts everything to a higher power.





"
