SN,Filename,Title of Song,URL,Type,Language,Sentiment,Lyrics,Genre,Meaning of Song
173,Segment_15_Daddy Lumba - Aben Waha.mp4,Daddy Lumba - Aben Waha,https://www.youtube.com/watch?v=mYbGY5Yt-ic,MP4,Twi,Positive,I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama Nana x1 Oh my love Ama oh oh oh oh oh hey x1 Yes my love Ama oh oh oh oh oh hey x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Nana Ama x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh oh my love Ama hey x1 Oh Naa Ama oh oh oh oh oh oh Naa Ama hey x1 Oh Naa Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh Naa Ama oh oh oh oh oh hey x15,Highlife,"The song expresses deep affection and devotion to a loved one named Ama The repeated lines emphasize how the singer feels a profound connection and cherishes the relationship Despite external distractions such as a child's cries, the singer remains focused on their love for Ama. The lyrics reflect themes of love commitment, and the importance of recognizing and valuing precious moments in a relationship Overall it's a celebration of love and the emotional significance it holds in the singer's life"
174,Segment_16_Daddy Lumba - Aben Waha.mp4,Daddy Lumba - Aben Waha,https://www.youtube.com/watch?v=mYbGY5Yt-ic,MP4,Twi,Positive,I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama Nana x1 Oh my love Ama oh oh oh oh oh hey x1 Yes my love Ama oh oh oh oh oh hey x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Nana Ama x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh oh my love Ama hey x1 Oh Naa Ama oh oh oh oh oh oh Naa Ama hey x1 Oh Naa Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh Naa Ama oh oh oh oh oh hey x16,Highlife,"The song expresses deep affection and devotion to a loved one named Ama The repeated lines emphasize how the singer feels a profound connection and cherishes the relationship Despite external distractions such as a child's cries, the singer remains focused on their love for Ama. The lyrics reflect themes of love commitment, and the importance of recognizing and valuing precious moments in a relationship Overall it's a celebration of love and the emotional significance it holds in the singer's life"
175,Segment_17_Daddy Lumba - Aben Waha.mp4,Daddy Lumba - Aben Waha,https://www.youtube.com/watch?v=mYbGY5Yt-ic,MP4,Twi,Positive,I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama Nana x1 Oh my love Ama oh oh oh oh oh hey x1 Yes my love Ama oh oh oh oh oh hey x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Nana Ama x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh oh my love Ama hey x1 Oh Naa Ama oh oh oh oh oh oh Naa Ama hey x1 Oh Naa Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh Naa Ama oh oh oh oh oh hey x17,Highlife,"The song expresses deep affection and devotion to a loved one named Ama The repeated lines emphasize how the singer feels a profound connection and cherishes the relationship Despite external distractions such as a child's cries, the singer remains focused on their love for Ama. The lyrics reflect themes of love commitment, and the importance of recognizing and valuing precious moments in a relationship Overall it's a celebration of love and the emotional significance it holds in the singer's life"
176,Segment_18_Daddy Lumba - Aben Waha.mp4,Daddy Lumba - Aben Waha,https://www.youtube.com/watch?v=mYbGY5Yt-ic,MP4,Twi,Positive,I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama Nana x1 Oh my love Ama oh oh oh oh oh hey x1 Yes my love Ama oh oh oh oh oh hey x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Nana Ama x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh oh my love Ama hey x1 Oh Naa Ama oh oh oh oh oh oh Naa Ama hey x1 Oh Naa Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh Naa Ama oh oh oh oh oh hey x18,Highlife,"The song expresses deep affection and devotion to a loved one named Ama The repeated lines emphasize how the singer feels a profound connection and cherishes the relationship Despite external distractions such as a child's cries, the singer remains focused on their love for Ama. The lyrics reflect themes of love commitment, and the importance of recognizing and valuing precious moments in a relationship Overall it's a celebration of love and the emotional significance it holds in the singer's life"
177,Segment_19_Daddy Lumba - Aben Waha.mp4,Daddy Lumba - Aben Waha,https://www.youtube.com/watch?v=mYbGY5Yt-ic,MP4,Twi,Positive,I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama Nana x1 Oh my love Ama oh oh oh oh oh hey x1 Yes my love Ama oh oh oh oh oh hey x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Nana Ama x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh oh my love Ama hey x1 Oh Naa Ama oh oh oh oh oh oh Naa Ama hey x1 Oh Naa Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh Naa Ama oh oh oh oh oh hey x19,Highlife,"The song expresses deep affection and devotion to a loved one named Ama The repeated lines emphasize how the singer feels a profound connection and cherishes the relationship Despite external distractions such as a child's cries, the singer remains focused on their love for Ama. The lyrics reflect themes of love commitment, and the importance of recognizing and valuing precious moments in a relationship Overall it's a celebration of love and the emotional significance it holds in the singer's life"
178,Segment_20_Daddy Lumba - Aben Waha.mp4,Daddy Lumba - Aben Waha,https://www.youtube.com/watch?v=mYbGY5Yt-ic,MP4,Twi,Positive,I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama Nana x1 Oh my love Ama oh oh oh oh oh hey x1 Yes my love Ama oh oh oh oh oh hey x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Nana Ama x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh oh my love Ama hey x1 Oh Naa Ama oh oh oh oh oh oh Naa Ama hey x1 Oh Naa Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh Naa Ama oh oh oh oh oh hey x20,Highlife,"The song expresses deep affection and devotion to a loved one named Ama The repeated lines emphasize how the singer feels a profound connection and cherishes the relationship Despite external distractions such as a child's cries, the singer remains focused on their love for Ama. The lyrics reflect themes of love commitment, and the importance of recognizing and valuing precious moments in a relationship Overall it's a celebration of love and the emotional significance it holds in the singer's life"
179,Segment_21_Daddy Lumba - Aben Waha.mp4,Daddy Lumba - Aben Waha,https://www.youtube.com/watch?v=mYbGY5Yt-ic,MP4,Twi,Positive,I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama Nana x1 Oh my love Ama oh oh oh oh oh hey x1 Yes my love Ama oh oh oh oh oh hey x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Ama x1 I have found my precious gift Ama x1 When my child cries I do not hear it Nana Ama x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh oh my love Ama hey x1 Oh Naa Ama oh oh oh oh oh oh Naa Ama hey x1 Oh Naa Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh my love Ama oh oh oh oh oh hey x1 Oh Naa Ama oh oh oh oh oh hey x21,Highlife,"The song expresses deep affection and devotion to a loved one named Ama The repeated lines emphasize how the singer feels a profound connection and cherishes the relationship Despite external distractions such as a child's cries, the singer remains focused on their love for Ama. The lyrics reflect themes of love commitment, and the importance of recognizing and valuing precious moments in a relationship Overall it's a celebration of love and the emotional significance it holds in the singer's life"
180,Segment_1_Daddy Lumba - Enko Den.mp4,Daddy Lumba - Enko Den,https://youtube.com/watch?v=hoROvQnobzo,MP4,Twi,Positive,I say K Wuo wants to drink (K) x1 He is the one who knows what he is doing x1 No one sells their chicken 'for time'Kwadwo x1 He has taken time which is heavy x1 Maybe love is waiting for him x1 He is using beauty to win affection x1 So when the drink gets heavy x1 He will pay for what is heavy x1 This thing you all know what these girls like (precious) x1 Her mouth (precious) x1 What these girls like (precious) x1 Her front back and her curves (precious) x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Girls do not always like to be rich x1 They value what is heavy x1 They value what is hard x1 They value what is hard x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Kofi Boat Boat x1 It is worth it ignite it ignite it x1 It is worth it ignite it x1 Kofi it is worth it x1 Sss well Lizzy (Zurie) x1 It is worth it ignite it (Priscy) x1 It is worth it ignite it x1 Kwame it is worth it x1 Ah x1,Highlife,"The song highlights the challenges and joys of love emphasizing that true affection requires dedication and emotional connection. It playfully addresses the ups and downs of relationships suggesting that despite difficulties, love remains rewarding The lyrics also reflect on the importance of appreciating one another and understanding the effort needed to maintain a healthy relationship



"
181,Segment_2_Daddy Lumba - Enko Den.mp4,Daddy Lumba - Enko Den,https://youtube.com/watch?v=hoROvQnobzo,MP4,Twi,Positive,I say K Wuo wants to drink (K) x1 He is the one who knows what he is doing x1 No one sells their chicken 'for time'Kwadwo x1 He has taken time which is heavy x1 Maybe love is waiting for him x1 He is using beauty to win affection x1 So when the drink gets heavy x1 He will pay for what is heavy x1 This thing you all know what these girls like (precious) x1 Her mouth (precious) x1 What these girls like (precious) x1 Her front back and her curves (precious) x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Girls do not always like to be rich x1 They value what is heavy x1 They value what is hard x1 They value what is hard x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Kofi Boat Boat x1 It is worth it ignite it ignite it x1 It is worth it ignite it x1 Kofi it is worth it x1 Sss well Lizzy (Zurie) x1 It is worth it ignite it (Priscy) x1 It is worth it ignite it x1 Kwame it is worth it x1 Ah x2,Highlife,"The song highlights the challenges and joys of love emphasizing that true affection requires dedication and emotional connection. It playfully addresses the ups and downs of relationships suggesting that despite difficulties, love remains rewarding The lyrics also reflect on the importance of appreciating one another and understanding the effort needed to maintain a healthy relationship



"
182,Segment_3_Daddy Lumba - Enko Den.mp4,Daddy Lumba - Enko Den,https://youtube.com/watch?v=hoROvQnobzo,MP4,Twi,Positive,I say K Wuo wants to drink (K) x1 He is the one who knows what he is doing x1 No one sells their chicken 'for time'Kwadwo x1 He has taken time which is heavy x1 Maybe love is waiting for him x1 He is using beauty to win affection x1 So when the drink gets heavy x1 He will pay for what is heavy x1 This thing you all know what these girls like (precious) x1 Her mouth (precious) x1 What these girls like (precious) x1 Her front back and her curves (precious) x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Girls do not always like to be rich x1 They value what is heavy x1 They value what is hard x1 They value what is hard x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Kofi Boat Boat x1 It is worth it ignite it ignite it x1 It is worth it ignite it x1 Kofi it is worth it x1 Sss well Lizzy (Zurie) x1 It is worth it ignite it (Priscy) x1 It is worth it ignite it x1 Kwame it is worth it x1 Ah x3,Highlife,"The song highlights the challenges and joys of love emphasizing that true affection requires dedication and emotional connection. It playfully addresses the ups and downs of relationships suggesting that despite difficulties, love remains rewarding The lyrics also reflect on the importance of appreciating one another and understanding the effort needed to maintain a healthy relationship



"
183,Segment_4_Daddy Lumba - Enko Den.mp4,Daddy Lumba - Enko Den,https://youtube.com/watch?v=hoROvQnobzo,MP4,Twi,Positive,I say K Wuo wants to drink (K) x1 He is the one who knows what he is doing x1 No one sells their chicken 'for time'Kwadwo x1 He has taken time which is heavy x1 Maybe love is waiting for him x1 He is using beauty to win affection x1 So when the drink gets heavy x1 He will pay for what is heavy x1 This thing you all know what these girls like (precious) x1 Her mouth (precious) x1 What these girls like (precious) x1 Her front back and her curves (precious) x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Girls do not always like to be rich x1 They value what is heavy x1 They value what is hard x1 They value what is hard x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Kofi Boat Boat x1 It is worth it ignite it ignite it x1 It is worth it ignite it x1 Kofi it is worth it x1 Sss well Lizzy (Zurie) x1 It is worth it ignite it (Priscy) x1 It is worth it ignite it x1 Kwame it is worth it x1 Ah x4,Highlife,"The song highlights the challenges and joys of love emphasizing that true affection requires dedication and emotional connection. It playfully addresses the ups and downs of relationships suggesting that despite difficulties, love remains rewarding The lyrics also reflect on the importance of appreciating one another and understanding the effort needed to maintain a healthy relationship



"
184,Segment_5_Daddy Lumba - Enko Den.mp4,Daddy Lumba - Enko Den,https://youtube.com/watch?v=hoROvQnobzo,MP4,Twi,Positive,I say K Wuo wants to drink (K) x1 He is the one who knows what he is doing x1 No one sells their chicken 'for time'Kwadwo x1 He has taken time which is heavy x1 Maybe love is waiting for him x1 He is using beauty to win affection x1 So when the drink gets heavy x1 He will pay for what is heavy x1 This thing you all know what these girls like (precious) x1 Her mouth (precious) x1 What these girls like (precious) x1 Her front back and her curves (precious) x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Girls do not always like to be rich x1 They value what is heavy x1 They value what is hard x1 They value what is hard x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Kofi Boat Boat x1 It is worth it ignite it ignite it x1 It is worth it ignite it x1 Kofi it is worth it x1 Sss well Lizzy (Zurie) x1 It is worth it ignite it (Priscy) x1 It is worth it ignite it x1 Kwame it is worth it x1 Ah x5,Highlife,"The song highlights the challenges and joys of love emphasizing that true affection requires dedication and emotional connection. It playfully addresses the ups and downs of relationships suggesting that despite difficulties, love remains rewarding The lyrics also reflect on the importance of appreciating one another and understanding the effort needed to maintain a healthy relationship



"
185,Segment_6_Daddy Lumba - Enko Den.mp4,Daddy Lumba - Enko Den,https://youtube.com/watch?v=hoROvQnobzo,MP4,Twi,Positive,I say K Wuo wants to drink (K) x1 He is the one who knows what he is doing x1 No one sells their chicken 'for time'Kwadwo x1 He has taken time which is heavy x1 Maybe love is waiting for him x1 He is using beauty to win affection x1 So when the drink gets heavy x1 He will pay for what is heavy x1 This thing you all know what these girls like (precious) x1 Her mouth (precious) x1 What these girls like (precious) x1 Her front back and her curves (precious) x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Girls do not always like to be rich x1 They value what is heavy x1 They value what is hard x1 They value what is hard x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Kofi Boat Boat x1 It is worth it ignite it ignite it x1 It is worth it ignite it x1 Kofi it is worth it x1 Sss well Lizzy (Zurie) x1 It is worth it ignite it (Priscy) x1 It is worth it ignite it x1 Kwame it is worth it x1 Ah x6,Highlife,"The song highlights the challenges and joys of love emphasizing that true affection requires dedication and emotional connection. It playfully addresses the ups and downs of relationships suggesting that despite difficulties, love remains rewarding The lyrics also reflect on the importance of appreciating one another and understanding the effort needed to maintain a healthy relationship



"
186,Segment_7_Daddy Lumba - Enko Den.mp4,Daddy Lumba - Enko Den,https://youtube.com/watch?v=hoROvQnobzo,MP4,Twi,Positive,I say K Wuo wants to drink (K) x1 He is the one who knows what he is doing x1 No one sells their chicken 'for time'Kwadwo x1 He has taken time which is heavy x1 Maybe love is waiting for him x1 He is using beauty to win affection x1 So when the drink gets heavy x1 He will pay for what is heavy x1 This thing you all know what these girls like (precious) x1 Her mouth (precious) x1 What these girls like (precious) x1 Her front back and her curves (precious) x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Girls do not always like to be rich x1 They value what is heavy x1 They value what is hard x1 They value what is hard x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Kofi Boat Boat x1 It is worth it ignite it ignite it x1 It is worth it ignite it x1 Kofi it is worth it x1 Sss well Lizzy (Zurie) x1 It is worth it ignite it (Priscy) x1 It is worth it ignite it x1 Kwame it is worth it x1 Ah x7,Highlife,"The song highlights the challenges and joys of love emphasizing that true affection requires dedication and emotional connection. It playfully addresses the ups and downs of relationships suggesting that despite difficulties, love remains rewarding The lyrics also reflect on the importance of appreciating one another and understanding the effort needed to maintain a healthy relationship



"
187,Segment_8_Daddy Lumba - Enko Den.mp4,Daddy Lumba - Enko Den,https://youtube.com/watch?v=hoROvQnobzo,MP4,Twi,Positive,I say K Wuo wants to drink (K) x1 He is the one who knows what he is doing x1 No one sells their chicken 'for time'Kwadwo x1 He has taken time which is heavy x1 Maybe love is waiting for him x1 He is using beauty to win affection x1 So when the drink gets heavy x1 He will pay for what is heavy x1 This thing you all know what these girls like (precious) x1 Her mouth (precious) x1 What these girls like (precious) x1 Her front back and her curves (precious) x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Girls do not always like to be rich x1 They value what is heavy x1 They value what is hard x1 They value what is hard x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Kofi Boat Boat x1 It is worth it ignite it ignite it x1 It is worth it ignite it x1 Kofi it is worth it x1 Sss well Lizzy (Zurie) x1 It is worth it ignite it (Priscy) x1 It is worth it ignite it x1 Kwame it is worth it x1 Ah x8,Highlife,"The song highlights the challenges and joys of love emphasizing that true affection requires dedication and emotional connection. It playfully addresses the ups and downs of relationships suggesting that despite difficulties, love remains rewarding The lyrics also reflect on the importance of appreciating one another and understanding the effort needed to maintain a healthy relationship



"
188,Segment_9_Daddy Lumba - Enko Den.mp4,Daddy Lumba - Enko Den,https://youtube.com/watch?v=hoROvQnobzo,MP4,Twi,Positive,I say K Wuo wants to drink (K) x1 He is the one who knows what he is doing x1 No one sells their chicken 'for time'Kwadwo x1 He has taken time which is heavy x1 Maybe love is waiting for him x1 He is using beauty to win affection x1 So when the drink gets heavy x1 He will pay for what is heavy x1 This thing you all know what these girls like (precious) x1 Her mouth (precious) x1 What these girls like (precious) x1 Her front back and her curves (precious) x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Girls do not always like to be rich x1 They value what is heavy x1 They value what is hard x1 They value what is hard x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Kofi Boat Boat x1 It is worth it ignite it ignite it x1 It is worth it ignite it x1 Kofi it is worth it x1 Sss well Lizzy (Zurie) x1 It is worth it ignite it (Priscy) x1 It is worth it ignite it x1 Kwame it is worth it x1 Ah x9,Highlife,"The song highlights the challenges and joys of love emphasizing that true affection requires dedication and emotional connection. It playfully addresses the ups and downs of relationships suggesting that despite difficulties, love remains rewarding The lyrics also reflect on the importance of appreciating one another and understanding the effort needed to maintain a healthy relationship



"
189,Segment_10_Daddy Lumba - Enko Den.mp4,Daddy Lumba - Enko Den,https://youtube.com/watch?v=hoROvQnobzo,MP4,Twi,Positive,I say K Wuo wants to drink (K) x1 He is the one who knows what he is doing x1 No one sells their chicken 'for time'Kwadwo x1 He has taken time which is heavy x1 Maybe love is waiting for him x1 He is using beauty to win affection x1 So when the drink gets heavy x1 He will pay for what is heavy x1 This thing you all know what these girls like (precious) x1 Her mouth (precious) x1 What these girls like (precious) x1 Her front back and her curves (precious) x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Girls do not always like to be rich x1 They value what is heavy x1 They value what is hard x1 They value what is hard x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Kofi Boat Boat x1 It is worth it ignite it ignite it x1 It is worth it ignite it x1 Kofi it is worth it x1 Sss well Lizzy (Zurie) x1 It is worth it ignite it (Priscy) x1 It is worth it ignite it x1 Kwame it is worth it x1 Ah x10,Highlife,"The song highlights the challenges and joys of love emphasizing that true affection requires dedication and emotional connection. It playfully addresses the ups and downs of relationships suggesting that despite difficulties, love remains rewarding The lyrics also reflect on the importance of appreciating one another and understanding the effort needed to maintain a healthy relationship



"
190,Segment_11_Daddy Lumba - Enko Den.mp4,Daddy Lumba - Enko Den,https://youtube.com/watch?v=hoROvQnobzo,MP4,Twi,Positive,I say K Wuo wants to drink (K) x1 He is the one who knows what he is doing x1 No one sells their chicken 'for time'Kwadwo x1 He has taken time which is heavy x1 Maybe love is waiting for him x1 He is using beauty to win affection x1 So when the drink gets heavy x1 He will pay for what is heavy x1 This thing you all know what these girls like (precious) x1 Her mouth (precious) x1 What these girls like (precious) x1 Her front back and her curves (precious) x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Girls do not always like to be rich x1 They value what is heavy x1 They value what is hard x1 They value what is hard x1 Ha! Let it go heavy x1 If it gets heavy let it go heavy x1 Some things are sweet let it go heavy x1 If love is behind you let it go heavy (go heavy) x1 It is worth it let it go x1 If love is behind you let it go heavy x1 Some things are sweet ignite it x1 If love is behind you let it go heavy baby x1 Kofi Boat Boat x1 It is worth it ignite it ignite it x1 It is worth it ignite it x1 Kofi it is worth it x1 Sss well Lizzy (Zurie) x1 It is worth it ignite it (Priscy) x1 It is worth it ignite it x1 Kwame it is worth it x1 Ah x11,Highlife,"The song highlights the challenges and joys of love emphasizing that true affection requires dedication and emotional connection. It playfully addresses the ups and downs of relationships suggesting that despite difficulties, love remains rewarding The lyrics also reflect on the importance of appreciating one another and understanding the effort needed to maintain a healthy relationship



"
