SN,Filename,Title of Song,Url,Language,Lyrics,Genre,Meaning of Song,Sentiment,Onset_Strength,Chroma_Shift,HPSS,Zero_Crossing_Rate,MFCC
408,Segment_8_Ofori Amponsah - Sardine.mp3,Ofori Amponsah - Sardine,https://www.youtube.com/watch?v=_eeOXeRjgf0,Twi,"If your child isn't asleep, put him/her to sleep
If your child isn't asleep, don't let them make noise 
If she doesn't sleep, she will eat sardine x2
Abanoma will eat sardine x2
The game we play, is not seen by children who are asleep
Ama ei, eh-eh, Ama ei, stop that and let's go
Go like this, come like this, go like this, come like this x2
Just like that, ah, ah, ah, ah x4
Stay vigil x3
Don't sleep tonight
Stay vigil x3
Don't close the door
Stay vigil x3
Something will happen tonight, love (shaking, shaking) x2
Go like this, come like this, go like this, come like this 
Is your child asleep? Let them not make noise
If she doesn't sleep, she will eat sardine
I am about to sing to my lover, a love song
I am about to tell something to my lover, a love message
The game we play, is not seen by children who are asleep
Put your child to sleep, let them sleep
I am about to tell something to my lover today
Unless the cock crows kookurokoo x3
So Ama ei, respond when I call you x4",Highlife,Two lovers and the night. This song tells of how a lover doesn't want any children to disturb his night with his love. He tells his lover to wait and not close her today in anticipation of her. He instructs her lover of what to do and gives her sardine to eat,Positive,1.4714574,0.5610762,-1.690519e-05,0.07202784743655692,"[-95.602974   113.61467    -22.98566     73.46036    -11.182015
  42.28038    -15.205694    17.776892   -11.948851    11.204021
  -3.4358475    7.4409328    3.7259798   -1.716964     6.169091
   1.8403713    5.616481    -5.707559     3.788836    -6.406858
   3.7952762   -6.280129     2.436991    -3.7394772    1.0587683
  -1.2566042   -1.7241578   -1.9713798   -1.7389143    1.279812
  -2.3352416    4.46065     -2.218497     2.5854886   -3.3548305
   0.5180122   -1.7243859    1.7887657    0.63798577   2.6262543 ]"
409,Segment_9_Ofori Amponsah - Sardine.mp3,Ofori Amponsah - Sardine,https://www.youtube.com/watch?v=_eeOXeRjgf0,Twi,"If your child isn't asleep, put him/her to sleep
If your child isn't asleep, don't let them make noise 
If she doesn't sleep, she will eat sardine x2
Abanoma will eat sardine x2
The game we play, is not seen by children who are asleep
Ama ei, eh-eh, Ama ei, stop that and let's go
Go like this, come like this, go like this, come like this x2
Just like that, ah, ah, ah, ah x4
Stay vigil x3
Don't sleep tonight
Stay vigil x3
Don't close the door
Stay vigil x3
Something will happen tonight, love (shaking, shaking) x2
Go like this, come like this, go like this, come like this 
Is your child asleep? Let them not make noise
If she doesn't sleep, she will eat sardine
I am about to sing to my lover, a love song
I am about to tell something to my lover, a love message
The game we play, is not seen by children who are asleep
Put your child to sleep, let them sleep
I am about to tell something to my lover today
Unless the cock crows kookurokoo x3
So Ama ei, respond when I call you x4",Highlife,Two lovers and the night. This song tells of how a lover doesn't want any children to disturb his night with his love. He tells his lover to wait and not close her today in anticipation of her. He instructs her lover of what to do and gives her sardine to eat,Positive,1.6841147,0.513407,-1.4865562e-05,0.09174609375,"[-1.35029465e+02  1.08174461e+02 -2.82596607e+01  4.76200981e+01
 -1.39599333e+01  2.72531471e+01 -1.22252102e+01  1.53632307e+01
 -1.60760326e+01  8.75410366e+00 -5.89541483e+00  6.36923552e+00
  1.63460910e+00  9.18387261e-04  3.44222999e+00 -1.00843295e-01
  4.33008528e+00 -4.62940693e+00  3.54341125e+00 -6.74580526e+00
  3.67101789e+00 -6.11676836e+00  2.25547600e+00 -2.77015424e+00
  4.63239336e+00  1.64679492e+00  2.92763805e+00  2.18917584e+00
 -5.06657064e-01  2.14543879e-01 -1.39468372e+00  4.96949768e+00
 -1.43594742e+00  2.42785931e+00 -5.47703981e+00 -4.62277681e-01
 -1.95276666e+00  3.14899349e+00  4.15350169e-01 -8.29666078e-01]"
410,Segment_10_Ofori Amponsah - Sardine.mp3,Ofori Amponsah - Sardine,https://www.youtube.com/watch?v=_eeOXeRjgf0,Twi,"If your child isn't asleep, put him/her to sleep
If your child isn't asleep, don't let them make noise 
If she doesn't sleep, she will eat sardine x2
Abanoma will eat sardine x2
The game we play, is not seen by children who are asleep
Ama ei, eh-eh, Ama ei, stop that and let's go
Go like this, come like this, go like this, come like this x2
Just like that, ah, ah, ah, ah x4
Stay vigil x3
Don't sleep tonight
Stay vigil x3
Don't close the door
Stay vigil x3
Something will happen tonight, love (shaking, shaking) x2
Go like this, come like this, go like this, come like this 
Is your child asleep? Let them not make noise
If she doesn't sleep, she will eat sardine
I am about to sing to my lover, a love song
I am about to tell something to my lover, a love message
The game we play, is not seen by children who are asleep
Put your child to sleep, let them sleep
I am about to tell something to my lover today
Unless the cock crows kookurokoo x3
So Ama ei, respond when I call you x4",Highlife,Two lovers and the night. This song tells of how a lover doesn't want any children to disturb his night with his love. He tells his lover to wait and not close her today in anticipation of her. He instructs her lover of what to do and gives her sardine to eat,Positive,1.4647622,0.5236516,1.0791234e-05,0.06688082281918449,"[-97.02839    115.160545   -19.822987    60.37361     -8.536093
  34.42274    -10.351398    16.62981     -8.543145    11.836444
  -1.8076662    5.570851     4.942663     1.1231755    4.2934623
   3.6994097    6.2419877   -5.2628975    2.3155131  -11.652294
   0.3204247   -5.1503553    2.504345     0.6643455    5.0694823
   4.883378     1.3517339   -1.854454    -3.1162329   -3.2731848
  -5.33648      1.9740305   -1.1653789    2.0152936   -5.324622
  -1.1736009   -3.0971034    0.88025075   2.2260833    1.698729  ]"
411,Segment_11_Ofori Amponsah - Sardine.mp3,Ofori Amponsah - Sardine,https://www.youtube.com/watch?v=_eeOXeRjgf0,Twi,"If your child isn't asleep, put him/her to sleep
If your child isn't asleep, don't let them make noise 
If she doesn't sleep, she will eat sardine x2
Abanoma will eat sardine x2
The game we play, is not seen by children who are asleep
Ama ei, eh-eh, Ama ei, stop that and let's go
Go like this, come like this, go like this, come like this x2
Just like that, ah, ah, ah, ah x4
Stay vigil x3
Don't sleep tonight
Stay vigil x3
Don't close the door
Stay vigil x3
Something will happen tonight, love (shaking, shaking) x2
Go like this, come like this, go like this, come like this 
Is your child asleep? Let them not make noise
If she doesn't sleep, she will eat sardine
I am about to sing to my lover, a love song
I am about to tell something to my lover, a love message
The game we play, is not seen by children who are asleep
Put your child to sleep, let them sleep
I am about to tell something to my lover today
Unless the cock crows kookurokoo x3
So Ama ei, respond when I call you x4",Highlife,Two lovers and the night. This song tells of how a lover doesn't want any children to disturb his night with his love. He tells his lover to wait and not close her today in anticipation of her. He instructs her lover of what to do and gives her sardine to eat,Positive,1.5525829,0.5211694,3.1393996e-05,0.06532669923335827,"[-107.68056     115.54738     -20.511003     71.17753     -10.6800995
   38.74464     -13.112334     17.807148    -10.70254      10.155166
   -7.5579276     5.6948924     5.1345916    -0.12182186    6.4991617
    1.9847583     4.030209     -6.2222967     1.9366233    -9.403583
    1.786096     -5.9173274     2.8083508    -3.781624      2.8098187
    0.8897386    -0.3213053    -1.0303988    -0.34895435    2.0876575
   -1.80764       3.932561     -3.3276553     1.8376595    -3.7039573
    1.5817975    -0.694942      2.1550772     1.3057656     2.0112824 ]"
412,Segment_12_Ofori Amponsah - Sardine.mp3,Ofori Amponsah - Sardine,https://www.youtube.com/watch?v=_eeOXeRjgf0,Twi,"If your child isn't asleep, put him/her to sleep
If your child isn't asleep, don't let them make noise 
If she doesn't sleep, she will eat sardine x2
Abanoma will eat sardine x2
The game we play, is not seen by children who are asleep
Ama ei, eh-eh, Ama ei, stop that and let's go
Go like this, come like this, go like this, come like this x2
Just like that, ah, ah, ah, ah x4
Stay vigil x3
Don't sleep tonight
Stay vigil x3
Don't close the door
Stay vigil x3
Something will happen tonight, love (shaking, shaking) x2
Go like this, come like this, go like this, come like this 
Is your child asleep? Let them not make noise
If she doesn't sleep, she will eat sardine
I am about to sing to my lover, a love song
I am about to tell something to my lover, a love message
The game we play, is not seen by children who are asleep
Put your child to sleep, let them sleep
I am about to tell something to my lover today
Unless the cock crows kookurokoo x3
So Ama ei, respond when I call you x4",Highlife,Two lovers and the night. This song tells of how a lover doesn't want any children to disturb his night with his love. He tells his lover to wait and not close her today in anticipation of her. He instructs her lover of what to do and gives her sardine to eat,Positive,1.496675,0.49953094,7.1626906e-05,0.06484237617233295,"[-100.37156     116.20263     -19.255972     71.64747     -15.253085
   38.49336     -12.368935     16.336693    -12.756178      8.641183
   -9.385892      6.485592      5.8971314     2.600196      9.1667
    3.265628      4.827106     -4.4708853     4.1920896    -8.319414
    2.3234112    -7.3473506     1.1929367    -4.8575454     2.516721
   -1.1258124    -2.1165824    -1.5221901    -0.26757503    2.1968145
   -0.40359366    6.3873186    -2.0384235     2.9135418    -2.3731978
    2.2746713    -1.8545617     0.49011788   -1.2336801     0.8474923 ]"
413,Segment_13_Ofori Amponsah - Sardine.mp3,Ofori Amponsah - Sardine,https://www.youtube.com/watch?v=_eeOXeRjgf0,Twi,"If your child isn't asleep, put him/her to sleep
If your child isn't asleep, don't let them make noise 
If she doesn't sleep, she will eat sardine x2
Abanoma will eat sardine x2
The game we play, is not seen by children who are asleep
Ama ei, eh-eh, Ama ei, stop that and let's go
Go like this, come like this, go like this, come like this x2
Just like that, ah, ah, ah, ah x4
Stay vigil x3
Don't sleep tonight
Stay vigil x3
Don't close the door
Stay vigil x3
Something will happen tonight, love (shaking, shaking) x2
Go like this, come like this, go like this, come like this 
Is your child asleep? Let them not make noise
If she doesn't sleep, she will eat sardine
I am about to sing to my lover, a love song
I am about to tell something to my lover, a love message
The game we play, is not seen by children who are asleep
Put your child to sleep, let them sleep
I am about to tell something to my lover today
Unless the cock crows kookurokoo x3
So Ama ei, respond when I call you x4",Highlife,Two lovers and the night. This song tells of how a lover doesn't want any children to disturb his night with his love. He tells his lover to wait and not close her today in anticipation of her. He instructs her lover of what to do and gives her sardine to eat,Positive,1.4897933,0.5874423,0.00013575301,0.0830628622206471,"[-9.4222244e+01  1.1046002e+02 -2.5329891e+01  7.0267921e+01
 -1.4042370e+01  4.5816242e+01 -1.3941549e+01  1.8244707e+01
 -1.2270640e+01  1.4468091e+01 -4.1726112e+00  7.9350181e+00
  4.9840770e+00 -1.3160540e+00  5.8020048e+00  1.7133513e-02
  5.8616290e+00 -5.5837407e+00  3.5788560e+00 -8.5277023e+00
  4.1679282e+00 -6.0294991e+00  1.6769363e+00 -2.9071672e+00
  2.1552160e+00 -1.5768380e+00 -1.9284047e+00 -1.4444293e+00
 -9.3507808e-01  2.6446128e+00 -1.3494209e+00  5.8127913e+00
 -2.0036573e+00  2.5163589e+00 -3.6514089e+00  4.1598308e-01
 -2.2688911e+00  1.0362412e+00 -6.5517467e-01  3.4701484e-01]"
414,Segment_14_Ofori Amponsah - Sardine.mp3,Ofori Amponsah - Sardine,https://www.youtube.com/watch?v=_eeOXeRjgf0,Twi,"If your child isn't asleep, put him/her to sleep
If your child isn't asleep, don't let them make noise 
If she doesn't sleep, she will eat sardine x2
Abanoma will eat sardine x2
The game we play, is not seen by children who are asleep
Ama ei, eh-eh, Ama ei, stop that and let's go
Go like this, come like this, go like this, come like this x2
Just like that, ah, ah, ah, ah x4
Stay vigil x3
Don't sleep tonight
Stay vigil x3
Don't close the door
Stay vigil x3
Something will happen tonight, love (shaking, shaking) x2
Go like this, come like this, go like this, come like this 
Is your child asleep? Let them not make noise
If she doesn't sleep, she will eat sardine
I am about to sing to my lover, a love song
I am about to tell something to my lover, a love message
The game we play, is not seen by children who are asleep
Put your child to sleep, let them sleep
I am about to tell something to my lover today
Unless the cock crows kookurokoo x3
So Ama ei, respond when I call you x4",Highlife,Two lovers and the night. This song tells of how a lover doesn't want any children to disturb his night with his love. He tells his lover to wait and not close her today in anticipation of her. He instructs her lover of what to do and gives her sardine to eat,Positive,1.4379619,0.5392768,0.00017231678,0.07100801689680232,"[-8.83059387e+01  1.14443520e+02 -2.39205723e+01  7.30471115e+01
 -1.12804165e+01  4.12641258e+01 -1.40627298e+01  2.04102612e+01
 -1.36624775e+01  1.11678505e+01 -4.53718853e+00  9.88047218e+00
  3.24845600e+00 -2.87704802e+00  5.26365662e+00  7.45675147e-01
  4.70470190e+00 -6.11040592e+00  3.62758923e+00 -8.22315407e+00
  3.04269886e+00 -6.77933455e+00  3.08546829e+00 -5.04544115e+00
  4.92442638e-01 -2.16718221e+00 -1.80766261e+00 -9.55479324e-01
 -6.89609945e-01  2.49962497e+00 -7.28548765e-01  4.95703125e+00
 -2.91279459e+00  2.22288966e+00 -3.44475484e+00  2.73845148e+00
 -4.76462215e-01  2.89720178e+00  8.35274085e-02  6.03342712e-01]"
415,Segment_15_Ofori Amponsah - Sardine.mp3,Ofori Amponsah - Sardine,https://www.youtube.com/watch?v=_eeOXeRjgf0,Twi,"If your child isn't asleep, put him/her to sleep
If your child isn't asleep, don't let them make noise 
If she doesn't sleep, she will eat sardine x2
Abanoma will eat sardine x2
The game we play, is not seen by children who are asleep
Ama ei, eh-eh, Ama ei, stop that and let's go
Go like this, come like this, go like this, come like this x2
Just like that, ah, ah, ah, ah x4
Stay vigil x3
Don't sleep tonight
Stay vigil x3
Don't close the door
Stay vigil x3
Something will happen tonight, love (shaking, shaking) x2
Go like this, come like this, go like this, come like this 
Is your child asleep? Let them not make noise
If she doesn't sleep, she will eat sardine
I am about to sing to my lover, a love song
I am about to tell something to my lover, a love message
The game we play, is not seen by children who are asleep
Put your child to sleep, let them sleep
I am about to tell something to my lover today
Unless the cock crows kookurokoo x3
So Ama ei, respond when I call you x4",Highlife,Two lovers and the night. This song tells of how a lover doesn't want any children to disturb his night with his love. He tells his lover to wait and not close her today in anticipation of her. He instructs her lover of what to do and gives her sardine to eat,Positive,1.4024689,0.47360146,4.6541085e-05,0.07163854805725971,"[-9.1785828e+01  1.1849981e+02 -2.3746237e+01  7.4823189e+01
 -1.1365167e+01  3.9688423e+01 -1.7410673e+01  1.3436057e+01
 -1.4176564e+01  7.7618461e+00 -4.9126368e+00  8.0444136e+00
  4.2124763e+00 -1.3959213e+00  8.4330034e+00  4.4069700e+00
  5.3450384e+00 -4.5100121e+00  3.6711659e+00 -6.8689022e+00
  3.9573371e+00 -6.2645559e+00  2.0555317e+00 -5.0949059e+00
  1.6344919e+00 -4.9457467e-01 -1.3145864e+00 -1.2329286e+00
 -5.1587546e-01  3.5569799e+00 -9.8573917e-01  5.0153775e+00
 -1.8958600e+00  2.7401614e+00 -2.7267864e+00  2.3531735e+00
 -1.1380600e+00  1.4266490e+00  4.0052250e-02 -2.7456892e-01]"
416,Segment_16_Ofori Amponsah - Sardine.mp3,Ofori Amponsah - Sardine,https://www.youtube.com/watch?v=_eeOXeRjgf0,Twi,"If your child isn't asleep, put him/her to sleep
If your child isn't asleep, don't let them make noise 
If she doesn't sleep, she will eat sardine x2
Abanoma will eat sardine x2
The game we play, is not seen by children who are asleep
Ama ei, eh-eh, Ama ei, stop that and let's go
Go like this, come like this, go like this, come like this x2
Just like that, ah, ah, ah, ah x4
Stay vigil x3
Don't sleep tonight
Stay vigil x3
Don't close the door
Stay vigil x3
Something will happen tonight, love (shaking, shaking) x2
Go like this, come like this, go like this, come like this 
Is your child asleep? Let them not make noise
If she doesn't sleep, she will eat sardine
I am about to sing to my lover, a love song
I am about to tell something to my lover, a love message
The game we play, is not seen by children who are asleep
Put your child to sleep, let them sleep
I am about to tell something to my lover today
Unless the cock crows kookurokoo x3
So Ama ei, respond when I call you x4",Highlife,Two lovers and the night. This song tells of how a lover doesn't want any children to disturb his night with his love. He tells his lover to wait and not close her today in anticipation of her. He instructs her lover of what to do and gives her sardine to eat,Positive,1.4697526,0.4502681,5.0805254e-05,0.06781622129920137,"[-106.0873      117.69898     -21.112614     68.3539      -18.970057
   35.095463    -14.013133     16.734118    -14.172175      4.5274024
  -10.984767      5.043085      4.0580945     0.9468093     8.25363
    2.718867      4.4319696    -5.6366715     3.1434946    -8.085314
    1.7973436    -8.076457      0.19832435   -5.909839      1.245847
   -2.2852032    -1.9037904    -0.5441734    -0.3716756     2.4315088
   -0.23115394    7.188282     -0.5038745     3.4218025    -1.0779345
    3.190232     -1.0674976     1.5330936    -0.9193943     0.76975316]"
417,Segment_17_Ofori Amponsah - Sardine.mp3,Ofori Amponsah - Sardine,https://www.youtube.com/watch?v=_eeOXeRjgf0,Twi,"If your child isn't asleep, put him/her to sleep
If your child isn't asleep, don't let them make noise 
If she doesn't sleep, she will eat sardine x2
Abanoma will eat sardine x2
The game we play, is not seen by children who are asleep
Ama ei, eh-eh, Ama ei, stop that and let's go
Go like this, come like this, go like this, come like this x2
Just like that, ah, ah, ah, ah x4
Stay vigil x3
Don't sleep tonight
Stay vigil x3
Don't close the door
Stay vigil x3
Something will happen tonight, love (shaking, shaking) x2
Go like this, come like this, go like this, come like this 
Is your child asleep? Let them not make noise
If she doesn't sleep, she will eat sardine
I am about to sing to my lover, a love song
I am about to tell something to my lover, a love message
The game we play, is not seen by children who are asleep
Put your child to sleep, let them sleep
I am about to tell something to my lover today
Unless the cock crows kookurokoo x3
So Ama ei, respond when I call you x4",Highlife,Two lovers and the night. This song tells of how a lover doesn't want any children to disturb his night with his love. He tells his lover to wait and not close her today in anticipation of her. He instructs her lover of what to do and gives her sardine to eat,Positive,1.2278985,0.58666784,-0.00026869602,0.07422365924690642,"[-2.11597794e+02  1.17755653e+02 -2.55171719e+01  5.85413055e+01
 -5.27383566e+00  2.06646175e+01 -9.03523445e+00  1.59780426e+01
 -7.63941145e+00  1.15016775e+01 -2.30081654e+00  1.80584812e+00
  3.23651814e+00 -1.34962842e-01  4.28597116e+00  3.51659447e-01
  4.08278179e+00 -3.79982662e+00  2.51811194e+00 -5.21245193e+00
  2.24174237e+00 -4.71815205e+00  1.38773501e+00 -1.98164093e+00
  3.46643448e-01 -1.23195171e+00 -1.78133571e+00 -7.95545518e-01
 -7.33372569e-01  8.40855420e-01 -1.92334735e+00  3.20077658e+00
 -1.97943401e+00  1.19844103e+00 -3.10042381e+00 -1.08998306e-01
 -2.17125821e+00 -1.43056321e+00 -2.05424833e+00 -1.26052499e+00]"
418,Segment_1_Paulina Oduro - Akwankwaa.mp3,Paulina Oduro - Akwankwaa,https://www.youtube.com/watch?v=SgC4rrttD5s,Twi,"Have mercy on us Lord
And guide us home
An Akwankwaa, is someone who looks for money for his/her home
And if it doesn't work, his hope is on you
Father Lord
My hope is on you
Till I get home
One day when I get home
I will tell my story to my family
In my journey
Father Lord
My hope is on you
Saviour Lord
Your children call upon you
Till I get home",Highlife,"""Akwankwaa"" one who looks for money for his/her home. This song tells of the trails of such persons and the plea of such person to the almighty Lord to guide them and grant them sucess, till they get back home",Negative,1.4587618,0.46700835,0.0004442307,0.024765952339385475,"[-2.2364690e+02  1.4860754e+02  1.1707768e+01  3.2004295e+01
  7.2182155e+00  2.8108437e+01 -5.5774884e+00  1.5680110e+01
 -8.1219702e+00  7.3335276e+00 -2.4985917e+00 -1.5260445e+00
  1.0149783e+00  1.7174157e+00  4.7638202e+00 -5.7061958e+00
  4.5081835e+00 -2.1832986e+00 -3.3729239e+00 -8.3624458e+00
 -2.6373360e+00 -5.9721122e+00  7.5885385e-01 -7.1932787e-01
 -1.2533271e+00 -7.7268696e-01 -1.0268551e+00 -1.0570813e+00
 -3.4077260e+00 -3.1891551e-02 -1.2823458e+00 -1.7690135e+00
 -5.4431734e+00 -1.4493802e+00 -5.9430423e+00 -3.9187260e+00
 -6.1948590e+00 -3.7476888e+00  6.7215249e-02 -2.3119802e+00]"
419,Segment_2_Paulina Oduro - Akwankwaa.mp3,Paulina Oduro - Akwankwaa,https://www.youtube.com/watch?v=SgC4rrttD5s,Twi,"Have mercy on us Lord
And guide us home
An Akwankwaa, is someone who looks for money for his/her home
And if it doesn't work, his hope is on you
Father Lord
My hope is on you
Till I get home
One day when I get home
I will tell my story to my family
In my journey
Father Lord
My hope is on you
Saviour Lord
Your children call upon you
Till I get home",Highlife,"""Akwankwaa"" one who looks for money for his/her home. This song tells of the trails of such persons and the plea of such person to the almighty Lord to guide them and grant them sucess, till they get back home",Negative,1.306404,0.37109226,0.0004816997,0.03050834037162162,"[-1.5613565e+02  1.4848683e+02  7.2050190e+00  3.6572479e+01
  2.8423817e+00  3.4359280e+01 -1.9112316e+01  1.8188177e+01
 -1.0413195e+01  1.5208254e+01 -9.9399023e+00  1.2344152e+00
 -1.0862991e+00 -4.7689662e+00  7.9536521e-01 -6.2537618e+00
  3.4543300e+00 -2.9751859e+00 -9.6247154e-01 -4.9034481e+00
  3.4594238e+00 -4.3652730e+00  1.1022307e+01 -1.4459444e+00
  3.0833187e+00 -4.0576108e-02  1.3772558e+00 -4.3186966e-01
 -3.1604314e+00 -2.2563587e-01 -2.7620654e+00  7.9474002e-03
 -7.2652912e+00  1.4719601e+00 -6.8782902e+00 -2.8622248e+00
 -7.7376676e+00 -2.7880960e+00 -2.5687993e-01 -2.3895185e+00]"
420,Segment_3_Paulina Oduro - Akwankwaa.mp3,Paulina Oduro - Akwankwaa,https://www.youtube.com/watch?v=SgC4rrttD5s,Twi,"Have mercy on us Lord
And guide us home
An Akwankwaa, is someone who looks for money for his/her home
And if it doesn't work, his hope is on you
Father Lord
My hope is on you
Till I get home
One day when I get home
I will tell my story to my family
In my journey
Father Lord
My hope is on you
Saviour Lord
Your children call upon you
Till I get home",Highlife,"""Akwankwaa"" one who looks for money for his/her home. This song tells of the trails of such persons and the plea of such person to the almighty Lord to guide them and grant them sucess, till they get back home",Negative,1.31964,0.37482214,0.0001864657,0.027434593023255814,"[-1.6329712e+02  1.5145915e+02  1.4749551e+01  3.6850388e+01
  6.6865325e+00  3.3859123e+01 -1.8190102e+01  1.4701437e+01
 -1.2480662e+01  1.3299970e+01 -8.1851053e+00 -1.3276081e-01
 -1.5753350e-01 -2.5621021e+00  1.9649588e+00 -4.6623998e+00
  2.0034223e+00 -3.5619893e+00 -1.9250004e+00 -6.3066077e+00
 -5.1192872e-02 -8.8644876e+00  8.0141258e+00 -4.6192250e+00
  9.1174984e-01 -1.2897770e+00  7.9910612e-01  2.1051512e+00
 -3.0247309e+00  1.9256519e+00 -1.0727429e+00  2.2352216e+00
 -6.4269361e+00 -9.5313215e-01 -6.3532228e+00 -3.0171213e+00
 -5.2991462e+00 -3.1509638e+00 -1.4942267e+00 -2.2841580e+00]"
421,Segment_4_Paulina Oduro - Akwankwaa.mp3,Paulina Oduro - Akwankwaa,https://www.youtube.com/watch?v=SgC4rrttD5s,Twi,"Have mercy on us Lord
And guide us home
An Akwankwaa, is someone who looks for money for his/her home
And if it doesn't work, his hope is on you
Father Lord
My hope is on you
Till I get home
One day when I get home
I will tell my story to my family
In my journey
Father Lord
My hope is on you
Saviour Lord
Your children call upon you
Till I get home",Highlife,"""Akwankwaa"" one who looks for money for his/her home. This song tells of the trails of such persons and the plea of such person to the almighty Lord to guide them and grant them sucess, till they get back home",Negative,1.3111185,0.38156742,0.00023554899,0.03156496120555209,"[-1.5258174e+02  1.5228038e+02  1.2372456e+01  3.6686497e+01
 -7.1183898e-02  3.2050503e+01 -1.5822616e+01  1.7129919e+01
 -1.0469552e+01  1.3097688e+01 -7.4558773e+00  3.2266567e+00
 -1.8288612e+00 -3.8110754e+00  1.8405486e+00 -5.2889905e+00
  1.4242212e+00 -4.1540265e+00 -3.9199793e+00 -7.7286253e+00
  2.5210993e+00 -7.6650105e+00  8.2484627e+00 -3.7175541e+00
  3.1076412e+00 -2.9399893e-01  6.8512177e-01  2.0789514e+00
 -2.8262303e+00  1.4705764e+00 -2.1736128e+00  1.8120199e-01
 -6.9043078e+00 -5.5594325e-01 -7.5162454e+00 -2.5704684e+00
 -5.3091536e+00 -1.1665844e+00 -1.7014210e-01 -2.7661448e+00]"
422,Segment_5_Paulina Oduro - Akwankwaa.mp3,Paulina Oduro - Akwankwaa,https://www.youtube.com/watch?v=SgC4rrttD5s,Twi,"Have mercy on us Lord
And guide us home
An Akwankwaa, is someone who looks for money for his/her home
And if it doesn't work, his hope is on you
Father Lord
My hope is on you
Till I get home
One day when I get home
I will tell my story to my family
In my journey
Father Lord
My hope is on you
Saviour Lord
Your children call upon you
Till I get home",Highlife,"""Akwankwaa"" one who looks for money for his/her home. This song tells of the trails of such persons and the plea of such person to the almighty Lord to guide them and grant them sucess, till they get back home",Negative,1.3595188,0.47408557,7.058513e-05,0.023084334744751907,"[-1.9193893e+02  1.6052206e+02  1.5502646e+01  3.9062355e+01
  5.2489314e+00  2.9414555e+01 -8.2788734e+00  1.4235401e+01
 -8.0642700e+00  1.0494408e+01 -3.7102461e+00 -7.3281062e-01
  2.4395504e+00  3.7980621e+00  7.7105436e+00 -4.7449298e+00
  3.4689152e+00 -3.4762909e+00 -1.7357041e+00 -5.0215945e+00
  2.2313328e+00 -3.7222164e+00  2.0836818e+00 -2.2551250e+00
 -9.6059132e-01  9.8387367e-01  1.2231216e+00  2.4117355e-01
 -3.4845607e+00  7.6923215e-01 -1.6423936e+00 -1.8086934e+00
 -6.2761617e+00 -7.1202028e-01 -3.4400010e+00  8.8900968e-02
 -2.2871044e+00 -1.9713711e+00 -8.5702378e-01 -3.6870484e+00]"
423,Segment_6_Paulina Oduro - Akwankwaa.mp3,Paulina Oduro - Akwankwaa,https://www.youtube.com/watch?v=SgC4rrttD5s,Twi,"Have mercy on us Lord
And guide us home
An Akwankwaa, is someone who looks for money for his/her home
And if it doesn't work, his hope is on you
Father Lord
My hope is on you
Till I get home
One day when I get home
I will tell my story to my family
In my journey
Father Lord
My hope is on you
Saviour Lord
Your children call upon you
Till I get home",Highlife,"""Akwankwaa"" one who looks for money for his/her home. This song tells of the trails of such persons and the plea of such person to the almighty Lord to guide them and grant them sucess, till they get back home",Negative,1.3957362,0.44548166,0.00017937551,0.02657758253569111,"[-184.74915     167.36903      10.936785     32.623184      1.0454748
   26.05717      -9.839816      9.661854     -8.549432     10.04431
   -0.9885978     4.4867706     6.8239455     4.2135153     5.3249936
   -6.9002013     3.7007189    -1.874338      0.48244944   -3.885066
    1.4419158    -3.250889      3.3793705    -0.52430356   -4.940809
   -4.9982843    -2.4935465    -2.3709764    -4.041749      1.7670085
   -0.43736327    0.57003355   -4.3032413     0.1914939    -2.7644868
   -1.005892     -7.4909763    -7.472296     -0.6695172    -2.244731  ]"
424,Segment_7_Paulina Oduro - Akwankwaa.mp3,Paulina Oduro - Akwankwaa,https://www.youtube.com/watch?v=SgC4rrttD5s,Twi,"Have mercy on us Lord
And guide us home
An Akwankwaa, is someone who looks for money for his/her home
And if it doesn't work, his hope is on you
Father Lord
My hope is on you
Till I get home
One day when I get home
I will tell my story to my family
In my journey
Father Lord
My hope is on you
Saviour Lord
Your children call upon you
Till I get home",Highlife,"""Akwankwaa"" one who looks for money for his/her home. This song tells of the trails of such persons and the plea of such person to the almighty Lord to guide them and grant them sucess, till they get back home",Negative,1.3706912,0.45373616,-3.6402333e-05,0.018822433774834436,"[-201.96436     181.51022      15.955797     28.666996      5.365263
   23.383848     -3.9407575     9.633632     -2.3222148     8.262759
   -3.856083     -1.8770348     0.8289641     0.56125593    7.0279775
   -3.2325487     0.78022987   -2.020754     -2.0409536    -7.846398
   -2.0008671    -2.2036228     3.0076554     2.7709196     1.5941584
    2.6241424     1.4718912    -0.22001703   -2.489694     -0.66410697
   -0.83656985    0.34587094   -3.1443994    -2.4433193    -5.284866
   -3.8456686    -5.2004986    -1.6220393    -1.3200562    -4.3912888 ]"
