SN,Filename,Title of Song,Url,Language,Lyrics,Genre,Meaning of Song,Sentiment,Onset_Strength,Chroma_Shift,HPSS,Zero_Crossing_Rate,MFCC
301,Segment_2_Esther Amoako - He Can Do It.mp3,Esther Amoako - He Can Do It,https://www.youtube.com/watch?v=HOUa-QgnOVA,English,"Chorus He can do it, do it better for you Far more than you can think That He would ever do He ever do He can do it, do it better for you Far more than you can think That He would ever do He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus (2x) When you stand against any trials Which shatters all your dreams and smiles And your footsteps are fully crushed Do not fear For God is in control He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus till fade",Gospel,"This song tells of the power of God and His ability to do anything in our life beyond our expectation. It encourages Christians to stand firm without fear or doubt, trust in the Lord, and witness His hand in their lives.",Positive,1.449393,0.5382806,-3.2102307e-05,0.04182522113506611,"[-150.65756     141.17076       9.703765     57.30323      -8.242743
   32.006527     -5.792336     20.165066     -7.405555      5.2101674
   -7.111058      0.7088657     2.6070135    -0.95796067    4.7392783
   -5.2146454     4.5143247    -6.868678      3.004904     -2.208855
    4.120534     -2.9145167    -3.1725774    -4.539015     -3.2890832
   -1.0769572    -2.0127199     1.5275491    -0.88187575    1.8238355
   -1.4441355     0.5234534    -2.7327206    -1.0617505    -3.4256082
   -3.599766     -4.7434506    -0.42109597    3.0543268     3.6044018 ]"
302,Segment_3_Esther Amoako - He Can Do It.mp3,Esther Amoako - He Can Do It,https://www.youtube.com/watch?v=HOUa-QgnOVA,English,"Chorus He can do it, do it better for you Far more than you can think That He would ever do He ever do He can do it, do it better for you Far more than you can think That He would ever do He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus (2x) When you stand against any trials Which shatters all your dreams and smiles And your footsteps are fully crushed Do not fear For God is in control He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus till fade",Gospel,"This song tells of the power of God and His ability to do anything in our life beyond our expectation. It encourages Christians to stand firm without fear or doubt, trust in the Lord, and witness His hand in their lives.",Positive,1.435006,0.5143831,-2.4506515e-05,0.05324476935434517,"[-1.3833125e+02  1.3992996e+02  3.0659263e+00  5.1483879e+01
 -1.3847190e+01  3.4362324e+01 -1.1319514e+01  1.9750729e+01
 -8.8175611e+00  4.7684665e+00 -5.8370156e+00  1.7558711e+00
  1.9022138e+00 -3.3791018e+00  2.9397430e+00 -8.2141438e+00
  2.9271448e+00 -8.1663857e+00  2.3162467e+00 -5.3422594e+00
  3.8702588e+00 -3.4077482e+00 -3.3178980e+00 -2.7213986e+00
 -4.4975376e+00 -1.8234140e+00 -2.7428222e+00  2.0124564e+00
 -1.7925154e-02  2.7270575e+00 -1.2479825e+00  1.3056252e+00
 -3.1365771e+00 -1.2711833e+00 -1.6357099e+00 -3.1254740e+00
 -4.1870880e+00 -2.6221569e+00  1.9751858e-02  9.8137462e-01]"
303,Segment_4_Esther Amoako - He Can Do It.mp3,Esther Amoako - He Can Do It,https://www.youtube.com/watch?v=HOUa-QgnOVA,English,"Chorus He can do it, do it better for you Far more than you can think That He would ever do He ever do He can do it, do it better for you Far more than you can think That He would ever do He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus (2x) When you stand against any trials Which shatters all your dreams and smiles And your footsteps are fully crushed Do not fear For God is in control He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus till fade",Gospel,"This song tells of the power of God and His ability to do anything in our life beyond our expectation. It encourages Christians to stand firm without fear or doubt, trust in the Lord, and witness His hand in their lives.",Positive,1.4177964,0.51926625,2.8503322e-05,0.051882473568196,"[-140.1025      133.91093       1.3094054    61.90473      -8.873539
   36.27926     -10.632557     21.150673     -6.46621       6.248169
   -5.455477      1.5921144     2.3480654    -3.2228785     3.034151
   -8.855834      3.8236296    -6.5600147     2.650379     -3.7126873
    4.758159     -3.259642     -2.5282698    -1.7414118    -4.3970714
   -2.7073042    -3.3114634     0.65356314   -1.4939998     1.2164022
   -0.8458624     1.5630836    -3.946681     -0.29823694   -0.22737148
   -1.6124114    -3.340244     -0.984473      2.3444982     1.4747218 ]"
304,Segment_5_Esther Amoako - He Can Do It.mp3,Esther Amoako - He Can Do It,https://www.youtube.com/watch?v=HOUa-QgnOVA,English,"Chorus He can do it, do it better for you Far more than you can think That He would ever do He ever do He can do it, do it better for you Far more than you can think That He would ever do He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus (2x) When you stand against any trials Which shatters all your dreams and smiles And your footsteps are fully crushed Do not fear For God is in control He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus till fade",Gospel,"This song tells of the power of God and His ability to do anything in our life beyond our expectation. It encourages Christians to stand firm without fear or doubt, trust in the Lord, and witness His hand in their lives.",Positive,1.3563161,0.4850978,1.5690726e-05,0.05371249055741094,"[-1.19358086e+02  1.32631149e+02 -4.56442451e+00  6.48170700e+01
 -1.34840918e+01  3.63174706e+01 -1.31839094e+01  2.44315071e+01
 -5.42576027e+00  7.63369465e+00 -3.91507506e+00  3.50091815e+00
  3.71404028e+00 -1.37903190e+00  4.91250467e+00 -8.02958107e+00
  3.04889679e+00 -7.76495886e+00  5.83078384e+00 -3.01064754e+00
  6.87528563e+00 -9.96088147e-01  7.83008516e-01  1.23816922e-01
 -4.03840160e+00 -1.14040756e+00 -1.70745587e+00  2.88381076e+00
 -1.89811087e+00  1.85577929e-01 -2.41371155e+00  9.79601383e-01
 -4.16423845e+00 -4.20302421e-01 -1.94995832e+00 -3.75944877e+00
 -3.41575527e+00  1.99366033e-01  4.42449760e+00  3.27379966e+00]"
305,Segment_6_Esther Amoako - He Can Do It.mp3,Esther Amoako - He Can Do It,https://www.youtube.com/watch?v=HOUa-QgnOVA,English,"Chorus He can do it, do it better for you Far more than you can think That He would ever do He ever do He can do it, do it better for you Far more than you can think That He would ever do He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus (2x) When you stand against any trials Which shatters all your dreams and smiles And your footsteps are fully crushed Do not fear For God is in control He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus till fade",Gospel,"This song tells of the power of God and His ability to do anything in our life beyond our expectation. It encourages Christians to stand firm without fear or doubt, trust in the Lord, and witness His hand in their lives.",Positive,1.3454248,0.4933096,-5.015608e-05,0.05969682173295455,"[-1.2371091e+02  1.2945235e+02 -5.1849729e-01  6.2827724e+01
 -1.2033802e+01  3.6361671e+01 -1.5385342e+01  2.4211390e+01
 -6.1566234e+00  6.4675856e+00 -3.2672513e+00  3.2013581e+00
  2.0476601e+00 -2.0073373e+00  4.4106736e+00 -7.1906061e+00
  4.3367753e+00 -8.3988676e+00  4.7275987e+00 -4.5873213e+00
  5.2270207e+00 -3.8688824e+00 -1.8622606e+00 -3.8343260e-01
 -3.3199232e+00 -4.5375249e-01 -1.7704940e+00  2.7419658e+00
 -2.4495347e+00  1.1019264e+00 -1.7482738e+00  1.3142382e+00
 -3.9162591e+00  1.1358583e-02 -1.2478142e-01 -3.0071371e+00
 -4.1220641e+00 -2.1239522e+00  1.6618335e+00  2.1267107e+00]"
306,Segment_7_Esther Amoako - He Can Do It.mp3,Esther Amoako - He Can Do It,https://www.youtube.com/watch?v=HOUa-QgnOVA,English,"Chorus He can do it, do it better for you Far more than you can think That He would ever do He ever do He can do it, do it better for you Far more than you can think That He would ever do He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus (2x) When you stand against any trials Which shatters all your dreams and smiles And your footsteps are fully crushed Do not fear For God is in control He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus till fade",Gospel,"This song tells of the power of God and His ability to do anything in our life beyond our expectation. It encourages Christians to stand firm without fear or doubt, trust in the Lord, and witness His hand in their lives.",Positive,1.3920679,0.5127811,-1.9376008e-05,0.05298045581539735,"[-1.2241176e+02  1.3581442e+02 -2.8287542e+00  5.9526054e+01
 -1.2960691e+01  3.4148952e+01 -1.2848536e+01  2.2488199e+01
 -5.4733138e+00  6.7892318e+00 -5.9993272e+00  4.1512814e+00
  4.1772676e+00 -3.4859989e+00  3.3401880e+00 -7.6039300e+00
  3.5433328e+00 -8.6146326e+00  2.2599161e+00 -5.1973877e+00
  4.5822968e+00 -3.1320481e+00 -2.0363610e+00 -1.6027207e+00
 -3.5651000e+00 -1.2610352e+00 -3.1462219e+00  1.2372862e+00
 -5.0214732e-01  2.1274211e+00 -1.0470691e+00  3.1891403e+00
 -2.2373757e+00 -1.3972071e+00 -2.0406094e+00 -2.6488276e+00
 -3.0276761e+00 -7.7097066e-02  2.5228078e+00  1.7612880e+00]"
307,Segment_8_Esther Amoako - He Can Do It.mp3,Esther Amoako - He Can Do It,https://www.youtube.com/watch?v=HOUa-QgnOVA,English,"Chorus He can do it, do it better for you Far more than you can think That He would ever do He ever do He can do it, do it better for you Far more than you can think That He would ever do He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus (2x) When you stand against any trials Which shatters all your dreams and smiles And your footsteps are fully crushed Do not fear For God is in control He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus till fade",Gospel,"This song tells of the power of God and His ability to do anything in our life beyond our expectation. It encourages Christians to stand firm without fear or doubt, trust in the Lord, and witness His hand in their lives.",Positive,1.395264,0.49390176,-6.3423186e-06,0.05024077088971583,"[-121.39822     138.74039      -1.21294      60.419846    -12.173569
   34.724518    -13.645569     20.562265     -7.024656      6.6676016
   -5.6976986     3.4830258     2.9250677    -2.7950616     4.2145166
   -7.3471103     4.831209     -7.0919685     4.0006804    -3.522614
    6.1087766    -2.244568     -2.8512192    -3.4355733    -4.375043
   -0.84947634   -1.3202444     2.8593795    -0.54347914    1.6805848
   -1.5653064     1.9157394    -3.3292217    -0.5473701    -1.3989931
   -2.5900743    -4.4051876    -1.4091771     3.2025461     3.1985846 ]"
308,Segment_9_Esther Amoako - He Can Do It.mp3,Esther Amoako - He Can Do It,https://www.youtube.com/watch?v=HOUa-QgnOVA,English,"Chorus He can do it, do it better for you Far more than you can think That He would ever do He ever do He can do it, do it better for you Far more than you can think That He would ever do He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus (2x) When you stand against any trials Which shatters all your dreams and smiles And your footsteps are fully crushed Do not fear For God is in control He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus till fade",Gospel,"This song tells of the power of God and His ability to do anything in our life beyond our expectation. It encourages Christians to stand firm without fear or doubt, trust in the Lord, and witness His hand in their lives.",Positive,1.4600618,0.49676526,5.0676175e-05,0.04131911472720994,"[-1.5996616e+02  1.4328526e+02  7.6377654e+00  5.2498844e+01
 -3.9496160e+00  3.2259148e+01 -2.4366505e+00  1.6256960e+01
 -7.4839516e+00  5.4207597e+00 -6.3935695e+00  4.0530810e-01
  1.7193320e+00 -2.5477340e+00  2.9376001e+00 -5.5345945e+00
  3.5019238e+00 -5.1041207e+00  3.6013136e+00 -7.1397924e-01
  3.3852606e+00 -9.4363165e-01 -6.4812315e-01 -3.8099823e+00
 -3.0259686e+00 -2.7553961e+00 -2.2485101e+00  9.3792689e-01
 -1.6857134e+00  2.3753865e-01 -2.6462595e+00 -1.7627211e+00
 -4.1767755e+00 -1.7626737e+00 -4.1462617e+00 -1.6845840e+00
 -1.8554819e+00 -6.1248273e-02  9.7945291e-01  2.4343355e+00]"
309,Segment_10_Esther Amoako - He Can Do It.mp3,Esther Amoako - He Can Do It,https://www.youtube.com/watch?v=HOUa-QgnOVA,English,"Chorus He can do it, do it better for you Far more than you can think That He would ever do He ever do He can do it, do it better for you Far more than you can think That He would ever do He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus (2x) When you stand against any trials Which shatters all your dreams and smiles And your footsteps are fully crushed Do not fear For God is in control He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus till fade",Gospel,"This song tells of the power of God and His ability to do anything in our life beyond our expectation. It encourages Christians to stand firm without fear or doubt, trust in the Lord, and witness His hand in their lives.",Positive,1.4500353,0.48343435,2.8277486e-06,0.04846743136475989,"[-149.66965     140.54416       6.21407      53.190025     -6.358353
   33.530327     -7.871738     16.364914     -6.876916     11.328739
   -2.1197715     4.6003923     4.9479246    -1.6577107     1.6630487
   -9.960131      0.8234564    -7.5045795     3.5601897    -0.69510597
    5.7667823    -0.8565811    -0.38252664   -3.3268974    -3.2303252
   -1.9655055    -1.6106323     0.9394493    -3.533754      0.7514106
   -2.0007067    -1.4663405    -4.4877405    -1.0374011    -3.059568
   -2.7657778    -3.4267998     0.7739891     3.2909205     2.6737494 ]"
310,Segment_11_Esther Amoako - He Can Do It.mp3,Esther Amoako - He Can Do It,https://www.youtube.com/watch?v=HOUa-QgnOVA,English,"Chorus He can do it, do it better for you Far more than you can think That He would ever do He ever do He can do it, do it better for you Far more than you can think That He would ever do He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus (2x) When you stand against any trials Which shatters all your dreams and smiles And your footsteps are fully crushed Do not fear For God is in control He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus till fade",Gospel,"This song tells of the power of God and His ability to do anything in our life beyond our expectation. It encourages Christians to stand firm without fear or doubt, trust in the Lord, and witness His hand in their lives.",Positive,1.4091494,0.51326275,5.057992e-05,0.05971193520021645,"[-134.38757     129.27338       5.024629     61.531452    -10.882352
   39.121742    -11.9717       21.8284       -8.217286      6.8978853
   -5.619196      2.7941768     3.6918762    -3.1670809     3.576553
   -5.689433      5.1669393    -6.6924963     5.2391768    -4.1021585
    4.2142615    -3.4504018    -1.7047454    -3.332024     -4.2032223
   -2.7792773    -3.172631      1.5924017    -3.2077467     1.457286
   -2.0470304     0.87065107   -2.9633493     0.6301181    -1.239447
   -2.169612     -3.115226     -0.44216505    1.998516      2.1772568 ]"
311,Segment_12_Esther Amoako - He Can Do It.mp3,Esther Amoako - He Can Do It,https://www.youtube.com/watch?v=HOUa-QgnOVA,English,"Chorus He can do it, do it better for you Far more than you can think That He would ever do He ever do He can do it, do it better for you Far more than you can think That He would ever do He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus (2x) When you stand against any trials Which shatters all your dreams and smiles And your footsteps are fully crushed Do not fear For God is in control He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus till fade",Gospel,"This song tells of the power of God and His ability to do anything in our life beyond our expectation. It encourages Christians to stand firm without fear or doubt, trust in the Lord, and witness His hand in their lives.",Positive,1.4090996,0.5070172,2.511902e-05,0.05711953009601182,"[-133.23306     130.87823       4.3825717    59.309395    -11.78148
   37.03695     -11.916142     23.655317     -6.107836      7.3624244
   -3.7373695     3.604844      3.0878184    -2.9488606     2.8663538
   -5.516796      4.693869     -8.960198      4.415111     -4.039796
    4.6397734    -2.3945277    -1.108158     -2.486794     -3.7095928
   -1.630795     -1.4913144     2.636042     -3.133458      0.82240987
   -1.4312147     1.717709     -3.0468102     0.5890645    -1.832707
   -3.4764175    -3.7166238     0.31778204    3.2728732     2.1949847 ]"
312,Segment_13_Esther Amoako - He Can Do It.mp3,Esther Amoako - He Can Do It,https://www.youtube.com/watch?v=HOUa-QgnOVA,English,"Chorus He can do it, do it better for you Far more than you can think That He would ever do He ever do He can do it, do it better for you Far more than you can think That He would ever do He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus (2x) When you stand against any trials Which shatters all your dreams and smiles And your footsteps are fully crushed Do not fear For God is in control He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus till fade",Gospel,"This song tells of the power of God and His ability to do anything in our life beyond our expectation. It encourages Christians to stand firm without fear or doubt, trust in the Lord, and witness His hand in their lives.",Positive,1.3635653,0.4749196,5.4401753e-06,0.056847148791540784,"[-124.97607     132.13411      -2.0992143    61.12132     -12.510653
   35.613766    -14.27992      24.102894     -6.5434017     5.571316
   -4.9033666     2.7304044     2.5711856    -3.1419382     3.7616317
   -8.029417      3.247172     -8.750096      3.6342368    -4.0751467
    5.650998     -3.2703264    -0.9147536    -0.97328687   -4.3427267
   -1.1851776    -2.299362      3.0549607    -1.3419607     1.758905
   -1.6721747     1.1438763    -4.059324     -0.66991323   -1.5657632
   -3.447197     -3.4719894    -1.2600368     3.0110478     2.607519  ]"
313,Segment_14_Esther Amoako - He Can Do It.mp3,Esther Amoako - He Can Do It,https://www.youtube.com/watch?v=HOUa-QgnOVA,English,"Chorus He can do it, do it better for you Far more than you can think That He would ever do He ever do He can do it, do it better for you Far more than you can think That He would ever do He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus (2x) When you stand against any trials Which shatters all your dreams and smiles And your footsteps are fully crushed Do not fear For God is in control He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus till fade",Gospel,"This song tells of the power of God and His ability to do anything in our life beyond our expectation. It encourages Christians to stand firm without fear or doubt, trust in the Lord, and witness His hand in their lives.",Positive,1.3315815,0.504083,1.9908568e-06,0.053631950827205885,"[-113.32953     134.52171      -3.2807238    62.098217    -14.570198
   33.620552    -17.998074     21.066563     -6.0672107     5.2319565
   -7.0319633     1.7082281     2.6021032    -2.9260485     4.506895
   -7.9433384     4.450268     -7.4044766     3.4489415    -5.259506
    4.198143     -4.366963     -3.5000768    -2.712974     -4.4002514
   -0.5739811    -3.013234      1.9610593    -0.40236264    2.6884634
    0.15223081    3.9544334    -2.8388503    -1.6312782    -1.0391799
   -1.6277314    -2.4770067    -1.807043      1.501085      1.6034707 ]"
314,Segment_15_Esther Amoako - He Can Do It.mp3,Esther Amoako - He Can Do It,https://www.youtube.com/watch?v=HOUa-QgnOVA,English,"Chorus He can do it, do it better for you Far more than you can think That He would ever do He ever do He can do it, do it better for you Far more than you can think That He would ever do He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus (2x) When you stand against any trials Which shatters all your dreams and smiles And your footsteps are fully crushed Do not fear For God is in control He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus till fade",Gospel,"This song tells of the power of God and His ability to do anything in our life beyond our expectation. It encourages Christians to stand firm without fear or doubt, trust in the Lord, and witness His hand in their lives.",Positive,1.3136911,0.4555182,-5.306619e-06,0.052898942431601904,"[-1.0335616e+02  1.4132962e+02 -7.9470162e+00  6.0541744e+01
 -2.0918005e+01  3.6190239e+01 -1.7785980e+01  2.3329800e+01
 -7.8946304e+00  5.3622742e+00 -7.1698446e+00  3.2699301e+00
  1.8525232e+00 -4.8671370e+00  5.5390654e+00 -6.9873829e+00
  6.3465838e+00 -7.7750607e+00  3.5233815e+00 -5.9420342e+00
  5.1165295e+00 -3.7335479e+00 -1.3131068e+00 -1.0967593e+00
 -4.2397466e+00 -4.9581215e-02 -3.7447121e+00  2.9293439e+00
  1.5045705e-01  2.6902056e+00 -1.3736964e+00  2.1113853e+00
 -2.3486235e+00 -4.1238177e-03 -1.3323275e+00 -3.3714507e+00
 -3.4379230e+00 -2.1453722e+00  1.8565656e+00  1.6527048e+00]"
315,Segment_16_Esther Amoako - He Can Do It.mp3,Esther Amoako - He Can Do It,https://www.youtube.com/watch?v=HOUa-QgnOVA,English,"Chorus He can do it, do it better for you Far more than you can think That He would ever do He ever do He can do it, do it better for you Far more than you can think That He would ever do He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus (2x) When you stand against any trials Which shatters all your dreams and smiles And your footsteps are fully crushed Do not fear For God is in control He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus till fade",Gospel,"This song tells of the power of God and His ability to do anything in our life beyond our expectation. It encourages Christians to stand firm without fear or doubt, trust in the Lord, and witness His hand in their lives.",Positive,1.3202988,0.4875796,9.6462645e-05,0.046509154323758226,"[-1.1257366e+02  1.3611169e+02 -3.3292570e+00  6.7293213e+01
 -1.3758682e+01  3.6418297e+01 -1.5458853e+01  2.0938944e+01
 -7.2397146e+00  3.7596443e+00 -7.2090511e+00  2.7637031e+00
  3.4242246e+00 -3.2526085e+00  6.7107592e+00 -6.7006769e+00
  5.7845006e+00 -7.5499091e+00  1.6743351e+00 -7.2651596e+00
  3.5470996e+00 -3.8536265e+00 -3.5954313e+00 -2.1247127e+00
 -3.7573783e+00  1.3145275e+00 -2.7546105e+00  3.6302948e+00
  1.9531476e+00  3.4784279e+00 -1.8188535e+00  2.5744994e+00
 -8.2663065e-01  7.3996596e-02 -8.2955852e-02 -1.4344558e+00
 -2.3096285e+00 -2.8706808e+00  1.5645199e-02 -4.8574427e-01]"
316,Segment_17_Esther Amoako - He Can Do It.mp3,Esther Amoako - He Can Do It,https://www.youtube.com/watch?v=HOUa-QgnOVA,English,"Chorus He can do it, do it better for you Far more than you can think That He would ever do He ever do He can do it, do it better for you Far more than you can think That He would ever do He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus (2x) When you stand against any trials Which shatters all your dreams and smiles And your footsteps are fully crushed Do not fear For God is in control He is the Lord Is anything too hard for him He is the Lord He has said it and sure He can do Hold on to your faith Your confession all the days of your life And you will see The hand of the Lord in your life Repeat Chorus till fade",Gospel,"This song tells of the power of God and His ability to do anything in our life beyond our expectation. It encourages Christians to stand firm without fear or doubt, trust in the Lord, and witness His hand in their lives.",Positive,1.2821478,0.4725665,-4.512821e-05,0.05612763195503049,"[-125.2593      130.91582      -8.64174      67.9124      -12.182918
   32.79208      -9.620739     17.955395     -9.385114      5.2814794
   -6.60066      -0.13919634    3.6973817    -2.8858354     5.25472
   -5.8826375     7.1194587    -4.513829      4.8104596    -3.2212164
    2.662599     -2.9104254    -0.866926     -2.1645882    -5.4196076
   -1.5255103    -4.5328503     0.20984282   -1.2741169     3.4867432
   -0.8195728     2.6246436    -0.25731185   -0.2909646    -2.159305
   -2.7968118    -2.2030494    -1.2845448     2.3718994     1.174483  ]"
317,Segment_1_Joe Mettle - My Everything.mp3,Joe Mettle - My Everything,https://www.youtube.com/watch?v=w5W3qAFiNmE,Twi,"Jesus Youâre my everything.... Yeah My everything is You Lord Oh Oh ooh ooh ooh oh oh (2x) How can I express my gratitude? For all the many things you've done for me Words are not enough to say thank you Lord, You're my everything Pre Chorus I call You Jireh, Lord My Provider I call You Nissi, You are My Banner I call You Rapha, You are My Healer Lord, You're My everything Chorus You are my everything (x3) Ooooooo You are my everything I call you Jireh, Lord My Provider I call you Nissi, You are My Banner I call you rapha, You are My Healer Lord, You're My everything You are my refuge? My Strong tower My Hope You are My Strength My hiding place My life is in your hands Call and Response I canât live without you I can't breathe without I can't move without you Who am I without you",Gospel,"My Everything tells of the greatness of God in our lives, highlighting how He is our Provider, Banner, and Healer. The song emphasizes the vital role of God in our existence and how we cannot survive without Him.",Positive,1.3936216,0.39336136,-3.8869097e-05,0.08343967878486055,"[-1.79030518e+02  1.17178734e+02 -3.26509552e+01  2.99060383e+01
 -2.19599609e+01  1.77451210e+01 -1.72513065e+01  5.64211750e+00
 -7.67411518e+00  1.98888469e+00 -3.96658325e+00 -7.48805380e+00
 -2.21438742e+00 -3.34420514e+00  7.88386017e-02 -5.39418983e+00
 -1.33352578e-01 -7.16649628e+00 -1.38766599e+00 -5.90475464e+00
 -8.49273920e-01 -4.38998747e+00 -2.88690042e+00 -7.38351440e+00
 -5.54207945e+00 -1.19935429e+00  3.13778609e-01  1.09119105e+00
 -2.52733135e+00  1.99217236e+00 -1.12143815e+00 -1.09181380e+00
 -5.15694189e+00 -1.15315723e+00 -1.27135599e+00  2.94342017e+00
  3.03470612e+00 -1.03860307e+00 -1.82029104e+00 -2.00005960e+00]"
