SN,Filename,Title of Song,URL,Type,Language,Sentiment,Lyrics,Genre,Meaning of Song
216,Segment_16_Flowking Stone - Blow My Mind.mp4,Flowking Stone - Blow My Mind,https://www.youtube.com/watch?v=g7CdkSFOOw8,MP4,Twi,Positive,"Flow, king stone
Akwaboah
Gifted II
When I send you a lot
It's not like I am lazy
My queen you're back is very beautiful to me
Or if I crack a joke and you laugh
It's not like I am happy
My queen your laughter is beautiful to me like gap teeth
Girl you blow my mind people say it's Juju
'Cause I think about you all the time and all the things you do
Girl you make I dey weak oh
You make I weak oh
Girl you make I dey weak oh
You make I weak oh
If I didn't meet you what will I do (x4)
My love eye (x4)
There it is oh (x4)
The day my love comes then my sorrows disappear
There it is (x2)
The day my love comes the bed talks
If it's because of her that you've rented a car
Master park for it won't work
You've given her money to say I love you
Man stop she won't say it
You've used your last to book Golden Tulip
Look, she is at my place she won't come
Even if I go out and I'm not yet home
Whatever you do she won't sleep
She doesn't see none of them
She's on my chest
Even in a hut
She no give a damm
She wouldn't let you discourage her
You talk of me everyday she gives me vim
Her love is in my heart
Your love is peacefully on the ground
Like anything on the ground
So I will take it and polish it nicely
For it to end in marriage
Tete Quashie you're my cocoa
You're more valuable than gold
I'd be a fool to disturb you
I won't let you go sad
If you are not with me I feel so cold
I've taken Procold but to no avail
I'll take money and do you show
You go blow control
Don't fear you be Mrs flow ooooh
Ebe you make I rise up
You make I rise up
You be my light born
Without you, I have no lights0
Spice up my life
Why I go dey lie yo
My God
Flowking stone se m3do wo s3 asuk)
You make I dey weak oh, ah
You make I weak oh, girl you make I dey weak oh
You make I dey weak oh oh oh oh",Rap,This song tells of how the singer is very happy to have met her lover. And how much he loves for her. He tells of some of the things he does for her and to her and the reasons for her.
217,Segment_17_Flowking Stone - Blow My Mind.mp4,Flowking Stone - Blow My Mind,https://www.youtube.com/watch?v=g7CdkSFOOw8,MP4,Twi,Positive,"Flow, king stone
Akwaboah
Gifted II
When I send you a lot
It's not like I am lazy
My queen you're back is very beautiful to me
Or if I crack a joke and you laugh
It's not like I am happy
My queen your laughter is beautiful to me like gap teeth
Girl you blow my mind people say it's Juju
'Cause I think about you all the time and all the things you do
Girl you make I dey weak oh
You make I weak oh
Girl you make I dey weak oh
You make I weak oh
If I didn't meet you what will I do (x4)
My love eye (x4)
There it is oh (x4)
The day my love comes then my sorrows disappear
There it is (x2)
The day my love comes the bed talks
If it's because of her that you've rented a car
Master park for it won't work
You've given her money to say I love you
Man stop she won't say it
You've used your last to book Golden Tulip
Look, she is at my place she won't come
Even if I go out and I'm not yet home
Whatever you do she won't sleep
She doesn't see none of them
She's on my chest
Even in a hut
She no give a damm
She wouldn't let you discourage her
You talk of me everyday she gives me vim
Her love is in my heart
Your love is peacefully on the ground
Like anything on the ground
So I will take it and polish it nicely
For it to end in marriage
Tete Quashie you're my cocoa
You're more valuable than gold
I'd be a fool to disturb you
I won't let you go sad
If you are not with me I feel so cold
I've taken Procold but to no avail
I'll take money and do you show
You go blow control
Don't fear you be Mrs flow ooooh
Ebe you make I rise up
You make I rise up
You be my light born
Without you, I have no lights0
Spice up my life
Why I go dey lie yo
My God
Flowking stone se m3do wo s3 asuk)
You make I dey weak oh, ah
You make I weak oh, girl you make I dey weak oh
You make I dey weak oh oh oh oh",Rap,This song tells of how the singer is very happy to have met her lover. And how much he loves for her. He tells of some of the things he does for her and to her and the reasons for her.
218,"Segment_1_GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur.mp4","GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur",https://www.youtube.com/watch?v=jbI8DaxEA7I,MP4,Twi,Positive,"Another Guilty Beatz
Jheez
Zagadat
It was cooked already, I'm just reheating
I'm your lover I'm coming to lay a bed
Give me a good conversation
Give me a great feeling
Pilolo, pilolo
Give me the pilolo
Spread your leg like a wheelbarrow
Pilolo, do me the pilolo
Wonderful pilolo
And spread your leg like a wheelbarrow ajie
At the back of the Range Rover eh
I don't forgive give give give
Give (x4)
Baby make you no keep long long ajie
My tin e dey like a bulldozer yeh, yeh
I don't forgive give give give
Give (x4)",Rap,"Pilolo, a children's game played in Ghana. This song tells of the writer wanting to play the metaphorical pilolo with the lover. Asking her to spread her legs like a wheelbarrow and them playing at the back of the Range Rover. He further asks for a great conversation and good feeling from his beloved."
219,"Segment_2_GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur.mp4","GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur",https://www.youtube.com/watch?v=jbI8DaxEA7I,MP4,Twi,Positive,"Another Guilty Beatz
Jheez
Zagadat
It was cooked already, I'm just reheating
I'm your lover I'm coming to lay a bed
Give me a good conversation
Give me a great feeling
Pilolo, pilolo
Give me the pilolo
Spread your leg like a wheelbarrow
Pilolo, do me the pilolo
Wonderful pilolo
And spread your leg like a wheelbarrow ajie
At the back of the Range Rover eh
I don't forgive give give give
Give (x4)
Baby make you no keep long long ajie
My tin e dey like a bulldozer yeh, yeh
I don't forgive give give give
Give (x4)",Rap,"Pilolo, a children's game played in Ghana. This song tells of the writer wanting to play the metaphorical pilolo with the lover. Asking her to spread her legs like a wheelbarrow and them playing at the back of the Range Rover. He further asks for a great conversation and good feeling from his beloved."
220,"Segment_3_GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur.mp4","GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur",https://www.youtube.com/watch?v=jbI8DaxEA7I,MP4,Twi,Positive,"Another Guilty Beatz
Jheez
Zagadat
It was cooked already, I'm just reheating
I'm your lover I'm coming to lay a bed
Give me a good conversation
Give me a great feeling
Pilolo, pilolo
Give me the pilolo
Spread your leg like a wheelbarrow
Pilolo, do me the pilolo
Wonderful pilolo
And spread your leg like a wheelbarrow ajie
At the back of the Range Rover eh
I don't forgive give give give
Give (x4)
Baby make you no keep long long ajie
My tin e dey like a bulldozer yeh, yeh
I don't forgive give give give
Give (x4)",Rap,"Pilolo, a children's game played in Ghana. This song tells of the writer wanting to play the metaphorical pilolo with the lover. Asking her to spread her legs like a wheelbarrow and them playing at the back of the Range Rover. He further asks for a great conversation and good feeling from his beloved."
221,"Segment_4_GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur.mp4","GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur",https://www.youtube.com/watch?v=jbI8DaxEA7I,MP4,Twi,Positive,"Another Guilty Beatz
Jheez
Zagadat
It was cooked already, I'm just reheating
I'm your lover I'm coming to lay a bed
Give me a good conversation
Give me a great feeling
Pilolo, pilolo
Give me the pilolo
Spread your leg like a wheelbarrow
Pilolo, do me the pilolo
Wonderful pilolo
And spread your leg like a wheelbarrow ajie
At the back of the Range Rover eh
I don't forgive give give give
Give (x4)
Baby make you no keep long long ajie
My tin e dey like a bulldozer yeh, yeh
I don't forgive give give give
Give (x4)",Rap,"Pilolo, a children's game played in Ghana. This song tells of the writer wanting to play the metaphorical pilolo with the lover. Asking her to spread her legs like a wheelbarrow and them playing at the back of the Range Rover. He further asks for a great conversation and good feeling from his beloved."
222,"Segment_5_GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur.mp4","GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur",https://www.youtube.com/watch?v=jbI8DaxEA7I,MP4,Twi,Positive,"Another Guilty Beatz
Jheez
Zagadat
It was cooked already, I'm just reheating
I'm your lover I'm coming to lay a bed
Give me a good conversation
Give me a great feeling
Pilolo, pilolo
Give me the pilolo
Spread your leg like a wheelbarrow
Pilolo, do me the pilolo
Wonderful pilolo
And spread your leg like a wheelbarrow ajie
At the back of the Range Rover eh
I don't forgive give give give
Give (x4)
Baby make you no keep long long ajie
My tin e dey like a bulldozer yeh, yeh
I don't forgive give give give
Give (x4)",Rap,"Pilolo, a children's game played in Ghana. This song tells of the writer wanting to play the metaphorical pilolo with the lover. Asking her to spread her legs like a wheelbarrow and them playing at the back of the Range Rover. He further asks for a great conversation and good feeling from his beloved."
223,"Segment_6_GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur.mp4","GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur",https://www.youtube.com/watch?v=jbI8DaxEA7I,MP4,Twi,Positive,"Another Guilty Beatz
Jheez
Zagadat
It was cooked already, I'm just reheating
I'm your lover I'm coming to lay a bed
Give me a good conversation
Give me a great feeling
Pilolo, pilolo
Give me the pilolo
Spread your leg like a wheelbarrow
Pilolo, do me the pilolo
Wonderful pilolo
And spread your leg like a wheelbarrow ajie
At the back of the Range Rover eh
I don't forgive give give give
Give (x4)
Baby make you no keep long long ajie
My tin e dey like a bulldozer yeh, yeh
I don't forgive give give give
Give (x4)",Rap,"Pilolo, a children's game played in Ghana. This song tells of the writer wanting to play the metaphorical pilolo with the lover. Asking her to spread her legs like a wheelbarrow and them playing at the back of the Range Rover. He further asks for a great conversation and good feeling from his beloved."
224,"Segment_7_GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur.mp4","GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur",https://www.youtube.com/watch?v=jbI8DaxEA7I,MP4,Twi,Positive,"Another Guilty Beatz
Jheez
Zagadat
It was cooked already, I'm just reheating
I'm your lover I'm coming to lay a bed
Give me a good conversation
Give me a great feeling
Pilolo, pilolo
Give me the pilolo
Spread your leg like a wheelbarrow
Pilolo, do me the pilolo
Wonderful pilolo
And spread your leg like a wheelbarrow ajie
At the back of the Range Rover eh
I don't forgive give give give
Give (x4)
Baby make you no keep long long ajie
My tin e dey like a bulldozer yeh, yeh
I don't forgive give give give
Give (x4)",Rap,"Pilolo, a children's game played in Ghana. This song tells of the writer wanting to play the metaphorical pilolo with the lover. Asking her to spread her legs like a wheelbarrow and them playing at the back of the Range Rover. He further asks for a great conversation and good feeling from his beloved."
225,"Segment_8_GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur.mp4","GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur",https://www.youtube.com/watch?v=jbI8DaxEA7I,MP4,Twi,Positive,"Another Guilty Beatz
Jheez
Zagadat
It was cooked already, I'm just reheating
I'm your lover I'm coming to lay a bed
Give me a good conversation
Give me a great feeling
Pilolo, pilolo
Give me the pilolo
Spread your leg like a wheelbarrow
Pilolo, do me the pilolo
Wonderful pilolo
And spread your leg like a wheelbarrow ajie
At the back of the Range Rover eh
I don't forgive give give give
Give (x4)
Baby make you no keep long long ajie
My tin e dey like a bulldozer yeh, yeh
I don't forgive give give give
Give (x4)",Rap,"Pilolo, a children's game played in Ghana. This song tells of the writer wanting to play the metaphorical pilolo with the lover. Asking her to spread her legs like a wheelbarrow and them playing at the back of the Range Rover. He further asks for a great conversation and good feeling from his beloved."
226,"Segment_9_GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur.mp4","GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur",https://www.youtube.com/watch?v=jbI8DaxEA7I,MP4,Twi,Positive,"Another Guilty Beatz
Jheez
Zagadat
It was cooked already, I'm just reheating
I'm your lover I'm coming to lay a bed
Give me a good conversation
Give me a great feeling
Pilolo, pilolo
Give me the pilolo
Spread your leg like a wheelbarrow
Pilolo, do me the pilolo
Wonderful pilolo
And spread your leg like a wheelbarrow ajie
At the back of the Range Rover eh
I don't forgive give give give
Give (x4)
Baby make you no keep long long ajie
My tin e dey like a bulldozer yeh, yeh
I don't forgive give give give
Give (x4)",Rap,"Pilolo, a children's game played in Ghana. This song tells of the writer wanting to play the metaphorical pilolo with the lover. Asking her to spread her legs like a wheelbarrow and them playing at the back of the Range Rover. He further asks for a great conversation and good feeling from his beloved."
227,"Segment_10_GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur.mp4","GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur",https://www.youtube.com/watch?v=jbI8DaxEA7I,MP4,Twi,Positive,"Another Guilty Beatz
Jheez
Zagadat
It was cooked already, I'm just reheating
I'm your lover I'm coming to lay a bed
Give me a good conversation
Give me a great feeling
Pilolo, pilolo
Give me the pilolo
Spread your leg like a wheelbarrow
Pilolo, do me the pilolo
Wonderful pilolo
And spread your leg like a wheelbarrow ajie
At the back of the Range Rover eh
I don't forgive give give give
Give (x4)
Baby make you no keep long long ajie
My tin e dey like a bulldozer yeh, yeh
I don't forgive give give give
Give (x4)",Rap,"Pilolo, a children's game played in Ghana. This song tells of the writer wanting to play the metaphorical pilolo with the lover. Asking her to spread her legs like a wheelbarrow and them playing at the back of the Range Rover. He further asks for a great conversation and good feeling from his beloved."
228,"Segment_11_GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur.mp4","GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur",https://www.youtube.com/watch?v=jbI8DaxEA7I,MP4,Twi,Positive,"Another Guilty Beatz
Jheez
Zagadat
It was cooked already, I'm just reheating
I'm your lover I'm coming to lay a bed
Give me a good conversation
Give me a great feeling
Pilolo, pilolo
Give me the pilolo
Spread your leg like a wheelbarrow
Pilolo, do me the pilolo
Wonderful pilolo
And spread your leg like a wheelbarrow ajie
At the back of the Range Rover eh
I don't forgive give give give
Give (x4)
Baby make you no keep long long ajie
My tin e dey like a bulldozer yeh, yeh
I don't forgive give give give
Give (x4)",Rap,"Pilolo, a children's game played in Ghana. This song tells of the writer wanting to play the metaphorical pilolo with the lover. Asking her to spread her legs like a wheelbarrow and them playing at the back of the Range Rover. He further asks for a great conversation and good feeling from his beloved."
229,"Segment_12_GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur.mp4","GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur",https://www.youtube.com/watch?v=jbI8DaxEA7I,MP4,Twi,Positive,"Another Guilty Beatz
Jheez
Zagadat
It was cooked already, I'm just reheating
I'm your lover I'm coming to lay a bed
Give me a good conversation
Give me a great feeling
Pilolo, pilolo
Give me the pilolo
Spread your leg like a wheelbarrow
Pilolo, do me the pilolo
Wonderful pilolo
And spread your leg like a wheelbarrow ajie
At the back of the Range Rover eh
I don't forgive give give give
Give (x4)
Baby make you no keep long long ajie
My tin e dey like a bulldozer yeh, yeh
I don't forgive give give give
Give (x4)",Rap,"Pilolo, a children's game played in Ghana. This song tells of the writer wanting to play the metaphorical pilolo with the lover. Asking her to spread her legs like a wheelbarrow and them playing at the back of the Range Rover. He further asks for a great conversation and good feeling from his beloved."
230,"Segment_13_GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur.mp4","GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur",https://www.youtube.com/watch?v=jbI8DaxEA7I,MP4,Twi,Positive,"Another Guilty Beatz
Jheez
Zagadat
It was cooked already, I'm just reheating
I'm your lover I'm coming to lay a bed
Give me a good conversation
Give me a great feeling
Pilolo, pilolo
Give me the pilolo
Spread your leg like a wheelbarrow
Pilolo, do me the pilolo
Wonderful pilolo
And spread your leg like a wheelbarrow ajie
At the back of the Range Rover eh
I don't forgive give give give
Give (x4)
Baby make you no keep long long ajie
My tin e dey like a bulldozer yeh, yeh
I don't forgive give give give
Give (x4)",Rap,"Pilolo, a children's game played in Ghana. This song tells of the writer wanting to play the metaphorical pilolo with the lover. Asking her to spread her legs like a wheelbarrow and them playing at the back of the Range Rover. He further asks for a great conversation and good feeling from his beloved."
231,"Segment_14_GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur.mp4","GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur",https://www.youtube.com/watch?v=jbI8DaxEA7I,MP4,Twi,Positive,"Another Guilty Beatz
Jheez
Zagadat
It was cooked already, I'm just reheating
I'm your lover I'm coming to lay a bed
Give me a good conversation
Give me a great feeling
Pilolo, pilolo
Give me the pilolo
Spread your leg like a wheelbarrow
Pilolo, do me the pilolo
Wonderful pilolo
And spread your leg like a wheelbarrow ajie
At the back of the Range Rover eh
I don't forgive give give give
Give (x4)
Baby make you no keep long long ajie
My tin e dey like a bulldozer yeh, yeh
I don't forgive give give give
Give (x4)",Rap,"Pilolo, a children's game played in Ghana. This song tells of the writer wanting to play the metaphorical pilolo with the lover. Asking her to spread her legs like a wheelbarrow and them playing at the back of the Range Rover. He further asks for a great conversation and good feeling from his beloved."
232,"Segment_15_GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur.mp4","GuiltyBeatz - Pilolo Ft. Mr Eazi, Kwesi Arthur",https://www.youtube.com/watch?v=jbI8DaxEA7I,MP4,Twi,Positive,"Another Guilty Beatz
Jheez
Zagadat
It was cooked already, I'm just reheating
I'm your lover I'm coming to lay a bed
Give me a good conversation
Give me a great feeling
Pilolo, pilolo
Give me the pilolo
Spread your leg like a wheelbarrow
Pilolo, do me the pilolo
Wonderful pilolo
And spread your leg like a wheelbarrow ajie
At the back of the Range Rover eh
I don't forgive give give give
Give (x4)
Baby make you no keep long long ajie
My tin e dey like a bulldozer yeh, yeh
I don't forgive give give give
Give (x4)",Rap,"Pilolo, a children's game played in Ghana. This song tells of the writer wanting to play the metaphorical pilolo with the lover. Asking her to spread her legs like a wheelbarrow and them playing at the back of the Range Rover. He further asks for a great conversation and good feeling from his beloved."
233,"Segment_1_Hammer of The Last Two - Ohohuo Asem - Ft. Agyekum, Sarkodie.mp4","Hammer of The Last Two - Ohohuo Asem - Ft. Agyekum, Sarkodie",https://www.youtube.com/watch?v=lkakAO2FNXI,MP4,Twi,Negative,"They say he who climbs a good tree is pushed
But when I went to climb some a climbed a Kokoram D)t)
I've slipped and my hands have saved me, Onyina has let me down
For the land to teach me to walk, the child of a bird I'm in the woods
Like a worm in the midst of Nkrane oo wind eh
Seeker of good I'm filled with tears, it's grit
The plight of the visitor (x2) is sad
I've travelled and travelled
The exhausted I've made a bad visit, the problems of travelling are very sad
The story of my travels are filled with tears, they're like the mighty waters
The plight of the traveller (x2) is sad
The plight of the traveller (x2) 
The plight of the traveller Oh mother
The plight of the traveller (x2) is sad
We're all traveling
Some with charriots, some with planes but we are trekking
But by all means we'll all get there
The children of the tired who are left behind will get there
We'll get to wherever we're going
He told the house that he'll spend three days
Agyekum bye bye oo
He's overstayed till he's tired
Kwame Agyekum and the world, accidents are slippery
A mighty tree is before him
How can he climb it, the story of the poor is sad
He's in rugs so he doesn't usually play
The little we shall eat, that's why I'm in so much sweat
He's sweeping and been sent, if it was a test he'll have a C
Since Agyekum came to the world
Singing has been has been on his heart
But when Hammer offered to help him
We say he is arrogant
He's living his life in sorrow
One day his star will shine
Family, as Agyekum is not dead and you're mourning him
But if he was wealthy you would have crowned him king
Because his life is not going on well
When he passes then you hold your noses
As for me I'm touched
Whatever he says I've accepted
He hasn't given me anything but when he brought me a platter
I didn't cast it away
Now to my niggas on the block, you know what time it is
I've waken up at dawn with tiring menial work
Still and stagnat water, and it's struggles
Poverty has made me travell badly, when they meet in the forest they speak of me
You would have seen that we the travellers, are really suffering
When my mother birthed me on the mat, I couldn't cry
It was later when I cried, because this world is filled with sorrow
But whether we like it or not we're already in this world
If we didn't come to this world we wouldn't have known it's problems
As we've come too we'll leave",Rap,This song tells of the plight of the traveller and the issues they face in their journeys. This traveller has faced a lot of issues in his trip to the urban center
234,"Segment_2_Hammer of The Last Two - Ohohuo Asem - Ft. Agyekum, Sarkodie.mp4","Hammer of The Last Two - Ohohuo Asem - Ft. Agyekum, Sarkodie",https://www.youtube.com/watch?v=lkakAO2FNXI,MP4,Twi,Negative,"They say he who climbs a good tree is pushed
But when I went to climb some a climbed a Kokoram D)t)
I've slipped and my hands have saved me, Onyina has let me down
For the land to teach me to walk, the child of a bird I'm in the woods
Like a worm in the midst of Nkrane oo wind eh
Seeker of good I'm filled with tears, it's grit
The plight of the visitor (x2) is sad
I've travelled and travelled
The exhausted I've made a bad visit, the problems of travelling are very sad
The story of my travels are filled with tears, they're like the mighty waters
The plight of the traveller (x2) is sad
The plight of the traveller (x2) 
The plight of the traveller Oh mother
The plight of the traveller (x2) is sad
We're all traveling
Some with charriots, some with planes but we are trekking
But by all means we'll all get there
The children of the tired who are left behind will get there
We'll get to wherever we're going
He told the house that he'll spend three days
Agyekum bye bye oo
He's overstayed till he's tired
Kwame Agyekum and the world, accidents are slippery
A mighty tree is before him
How can he climb it, the story of the poor is sad
He's in rugs so he doesn't usually play
The little we shall eat, that's why I'm in so much sweat
He's sweeping and been sent, if it was a test he'll have a C
Since Agyekum came to the world
Singing has been has been on his heart
But when Hammer offered to help him
We say he is arrogant
He's living his life in sorrow
One day his star will shine
Family, as Agyekum is not dead and you're mourning him
But if he was wealthy you would have crowned him king
Because his life is not going on well
When he passes then you hold your noses
As for me I'm touched
Whatever he says I've accepted
He hasn't given me anything but when he brought me a platter
I didn't cast it away
Now to my niggas on the block, you know what time it is
I've waken up at dawn with tiring menial work
Still and stagnat water, and it's struggles
Poverty has made me travell badly, when they meet in the forest they speak of me
You would have seen that we the travellers, are really suffering
When my mother birthed me on the mat, I couldn't cry
It was later when I cried, because this world is filled with sorrow
But whether we like it or not we're already in this world
If we didn't come to this world we wouldn't have known it's problems
As we've come too we'll leave",Rap,This song tells of the plight of the traveller and the issues they face in their journeys. This traveller has faced a lot of issues in his trip to the urban center
235,"Segment_3_Hammer of The Last Two - Ohohuo Asem - Ft. Agyekum, Sarkodie.mp4","Hammer of The Last Two - Ohohuo Asem - Ft. Agyekum, Sarkodie",https://www.youtube.com/watch?v=lkakAO2FNXI,MP4,Twi,Negative,"They say he who climbs a good tree is pushed
But when I went to climb some a climbed a Kokoram D)t)
I've slipped and my hands have saved me, Onyina has let me down
For the land to teach me to walk, the child of a bird I'm in the woods
Like a worm in the midst of Nkrane oo wind eh
Seeker of good I'm filled with tears, it's grit
The plight of the visitor (x2) is sad
I've travelled and travelled
The exhausted I've made a bad visit, the problems of travelling are very sad
The story of my travels are filled with tears, they're like the mighty waters
The plight of the traveller (x2) is sad
The plight of the traveller (x2) 
The plight of the traveller Oh mother
The plight of the traveller (x2) is sad
We're all traveling
Some with charriots, some with planes but we are trekking
But by all means we'll all get there
The children of the tired who are left behind will get there
We'll get to wherever we're going
He told the house that he'll spend three days
Agyekum bye bye oo
He's overstayed till he's tired
Kwame Agyekum and the world, accidents are slippery
A mighty tree is before him
How can he climb it, the story of the poor is sad
He's in rugs so he doesn't usually play
The little we shall eat, that's why I'm in so much sweat
He's sweeping and been sent, if it was a test he'll have a C
Since Agyekum came to the world
Singing has been has been on his heart
But when Hammer offered to help him
We say he is arrogant
He's living his life in sorrow
One day his star will shine
Family, as Agyekum is not dead and you're mourning him
But if he was wealthy you would have crowned him king
Because his life is not going on well
When he passes then you hold your noses
As for me I'm touched
Whatever he says I've accepted
He hasn't given me anything but when he brought me a platter
I didn't cast it away
Now to my niggas on the block, you know what time it is
I've waken up at dawn with tiring menial work
Still and stagnat water, and it's struggles
Poverty has made me travell badly, when they meet in the forest they speak of me
You would have seen that we the travellers, are really suffering
When my mother birthed me on the mat, I couldn't cry
It was later when I cried, because this world is filled with sorrow
But whether we like it or not we're already in this world
If we didn't come to this world we wouldn't have known it's problems
As we've come too we'll leave",Rap,This song tells of the plight of the traveller and the issues they face in their journeys. This traveller has faced a lot of issues in his trip to the urban center
236,"Segment_4_Hammer of The Last Two - Ohohuo Asem - Ft. Agyekum, Sarkodie.mp4","Hammer of The Last Two - Ohohuo Asem - Ft. Agyekum, Sarkodie",https://www.youtube.com/watch?v=lkakAO2FNXI,MP4,Twi,Negative,"They say he who climbs a good tree is pushed
But when I went to climb some a climbed a Kokoram D)t)
I've slipped and my hands have saved me, Onyina has let me down
For the land to teach me to walk, the child of a bird I'm in the woods
Like a worm in the midst of Nkrane oo wind eh
Seeker of good I'm filled with tears, it's grit
The plight of the visitor (x2) is sad
I've travelled and travelled
The exhausted I've made a bad visit, the problems of travelling are very sad
The story of my travels are filled with tears, they're like the mighty waters
The plight of the traveller (x2) is sad
The plight of the traveller (x2) 
The plight of the traveller Oh mother
The plight of the traveller (x2) is sad
We're all traveling
Some with charriots, some with planes but we are trekking
But by all means we'll all get there
The children of the tired who are left behind will get there
We'll get to wherever we're going
He told the house that he'll spend three days
Agyekum bye bye oo
He's overstayed till he's tired
Kwame Agyekum and the world, accidents are slippery
A mighty tree is before him
How can he climb it, the story of the poor is sad
He's in rugs so he doesn't usually play
The little we shall eat, that's why I'm in so much sweat
He's sweeping and been sent, if it was a test he'll have a C
Since Agyekum came to the world
Singing has been has been on his heart
But when Hammer offered to help him
We say he is arrogant
He's living his life in sorrow
One day his star will shine
Family, as Agyekum is not dead and you're mourning him
But if he was wealthy you would have crowned him king
Because his life is not going on well
When he passes then you hold your noses
As for me I'm touched
Whatever he says I've accepted
He hasn't given me anything but when he brought me a platter
I didn't cast it away
Now to my niggas on the block, you know what time it is
I've waken up at dawn with tiring menial work
Still and stagnat water, and it's struggles
Poverty has made me travell badly, when they meet in the forest they speak of me
You would have seen that we the travellers, are really suffering
When my mother birthed me on the mat, I couldn't cry
It was later when I cried, because this world is filled with sorrow
But whether we like it or not we're already in this world
If we didn't come to this world we wouldn't have known it's problems
As we've come too we'll leave",Rap,This song tells of the plight of the traveller and the issues they face in their journeys. This traveller has faced a lot of issues in his trip to the urban center
237,"Segment_5_Hammer of The Last Two - Ohohuo Asem - Ft. Agyekum, Sarkodie.mp4","Hammer of The Last Two - Ohohuo Asem - Ft. Agyekum, Sarkodie",https://www.youtube.com/watch?v=lkakAO2FNXI,MP4,Twi,Negative,"They say he who climbs a good tree is pushed
But when I went to climb some a climbed a Kokoram D)t)
I've slipped and my hands have saved me, Onyina has let me down
For the land to teach me to walk, the child of a bird I'm in the woods
Like a worm in the midst of Nkrane oo wind eh
Seeker of good I'm filled with tears, it's grit
The plight of the visitor (x2) is sad
I've travelled and travelled
The exhausted I've made a bad visit, the problems of travelling are very sad
The story of my travels are filled with tears, they're like the mighty waters
The plight of the traveller (x2) is sad
The plight of the traveller (x2) 
The plight of the traveller Oh mother
The plight of the traveller (x2) is sad
We're all traveling
Some with charriots, some with planes but we are trekking
But by all means we'll all get there
The children of the tired who are left behind will get there
We'll get to wherever we're going
He told the house that he'll spend three days
Agyekum bye bye oo
He's overstayed till he's tired
Kwame Agyekum and the world, accidents are slippery
A mighty tree is before him
How can he climb it, the story of the poor is sad
He's in rugs so he doesn't usually play
The little we shall eat, that's why I'm in so much sweat
He's sweeping and been sent, if it was a test he'll have a C
Since Agyekum came to the world
Singing has been has been on his heart
But when Hammer offered to help him
We say he is arrogant
He's living his life in sorrow
One day his star will shine
Family, as Agyekum is not dead and you're mourning him
But if he was wealthy you would have crowned him king
Because his life is not going on well
When he passes then you hold your noses
As for me I'm touched
Whatever he says I've accepted
He hasn't given me anything but when he brought me a platter
I didn't cast it away
Now to my niggas on the block, you know what time it is
I've waken up at dawn with tiring menial work
Still and stagnat water, and it's struggles
Poverty has made me travell badly, when they meet in the forest they speak of me
You would have seen that we the travellers, are really suffering
When my mother birthed me on the mat, I couldn't cry
It was later when I cried, because this world is filled with sorrow
But whether we like it or not we're already in this world
If we didn't come to this world we wouldn't have known it's problems
As we've come too we'll leave",Rap,This song tells of the plight of the traveller and the issues they face in their journeys. This traveller has faced a lot of issues in his trip to the urban center
